1,0.2, ,99.14,196.88,7.99812,27.462885, ,0.116857,0.692475,12.65,26.82,7627
1,0.21667, ,99.04,196.69,7.997799,27.462456, ,0.116837,0.692484,12.66,26.83,7640
1,0.23333, ,99.14,196.88,7.997692,27.462373, ,0.116831,0.692486,12.64,26.82,7634
1,0.25, ,99.04,196.69,7.997588,27.461844, ,0.116825,0.692497,12.65,26.83,7629
1,0.26667, ,99.05,196.7,7.997483,27.461547, ,0.116818,0.692504,12.64,26.83,7625
1,0.28333, ,99.33,197.26,7.997358,27.461447, ,0.116811,0.692506,12.64,26.8,7618
1,0.3, ,99.14,196.89,7.997175,27.461067, ,0.116799,0.692514,12.66,26.82,7618
1,0.31667, ,98.95,196.51,7.99711,27.460902, ,0.116796,0.692518,12.67,26.84,7622
1,0.33333, ,99.14,196.89,7.996997,27.460803, ,0.116789,0.69252,12.67,26.82,7632
1,0.35, ,99.24,197.08,7.996619,27.460158, ,0.116766,0.692534,12.66,26.81,7649
1,0.36667, ,99.24,197.08,7.996534,27.460241, ,0.116761,0.692532,12.65,26.81,7632
1,0.38333, ,99.24,197.08,7.9961,27.459811, ,0.116735,0.692541,12.64,26.81,7640
1,0.4, ,99.05,196.71,7.995756,27.459348, ,0.116714,0.692551,12.64,26.83,7639
1,0.41667, ,99.14,196.9,7.99549,27.458853, ,0.116698,0.692562,12.67,26.82,7645
1,0.43333, ,99.14,196.9,7.995636,27.458654, ,0.116706,0.692566,12.66,26.82,7646
1,0.45, ,99.05,196.72,7.995512,27.45834, ,0.116699,0.692573,12.66,26.83,7647
1,0.46667, ,99.15,196.91,7.995515,27.458026, ,0.116699,0.69258,12.65,26.82,7647
1,0.48333, ,99.24,197.1,7.995696,27.457845, ,0.11671,0.692584,12.64,26.81,7645
1,0.5, ,99.15,196.91,7.995536,27.457663, ,0.1167,0.692588,12.64,26.82,7648
1,0.51667, ,99.15,196.91,7.995696,27.457184, ,0.116709,0.692598,12.67,26.82,7648
1,0.53333, ,98.96,196.54,7.995596,27.456969, ,0.116703,0.692603,12.66,26.84,7650
1,0.55, ,99.05,196.73,7.995707,27.456572, ,0.11671,0.692611,12.65,26.83,7648
1,0.56667, ,99.05,196.73,7.995637,27.456324, ,0.116705,0.692617,12.64,26.83,7651
1,0.58333, ,99.24,197.1,7.9953,27.456423, ,0.116685,0.692615,12.66,26.81,7651
1,0.6, ,99.24,197.11,7.995023,27.455911, ,0.116669,0.692626,12.64,26.81,7651
1,0.61667, ,99.05,196.73,7.995017,27.455845, ,0.116668,0.692627,12.64,26.83,7650
1,0.63333, ,99.15,196.92,7.99512,27.455762, ,0.116674,0.692629,12.66,26.82,7651
1,0.65, ,99.24,197.11,7.99519,27.455217, ,0.116678,0.692641,12.64,26.81,7654
1,0.66667, ,99.06,196.74,7.994874,27.455068, ,0.116659,0.692644,12.65,26.83,7655
1,0.68333, ,99.15,196.93,7.994543,27.454473, ,0.116639,0.692657,12.67,26.82,7654
1,0.7, ,99.06,196.74,7.994684,27.454093, ,0.116647,0.692665,12.63,26.83,7652
1,0.71667, ,98.96,196.55,7.994545,27.454159, ,0.116639,0.692664,12.63,26.84,7653
1,0.73333, ,98.87,196.37,7.994661,27.453945, ,0.116646,0.692668,12.66,26.85,7654
1,0.75, ,99.25,197.12,7.99437,27.453532, ,0.116629,0.692677,12.66,26.81,7656
1,0.76667, ,98.96,196.56,7.99394,27.453333, ,0.116603,0.692682,12.64,26.84,7657
1,0.78333, ,99.15,196.94,7.993947,27.453234, ,0.116603,0.692684,12.65,26.82,7653
1,0.8, ,99.06,196.75,7.99398,27.452854, ,0.116605,0.692692,12.65,26.83,7655
1,0.81667, ,99.25,197.13,7.993835,27.453019, ,0.116596,0.692688,12.65,26.81,7655
1,0.83333, ,99.06,196.75,7.993691,27.452259, ,0.116587,0.692705,12.67,26.83,7659
1,0.85, ,99.15,196.94,7.993764,27.45221, ,0.116592,0.692706,12.66,26.82,7658
1,0.86667, ,98.97,196.57,7.993675,27.452094, ,0.116586,0.692708,12.65,26.84,7654
1,0.88333, ,99.06,196.76,7.993566,27.45145, ,0.11658,0.692722,12.64,26.83,7656
1,0.9, ,99.16,196.95,7.993693,27.451301, ,0.116587,0.692726,12.64,26.82,7659
1,0.91667, ,98.97,196.57,7.993525,27.451317, ,0.116577,0.692725,12.65,26.84,7657
1,0.93333, ,99.06,196.76,7.993306,27.450904, ,0.116564,0.692734,12.66,26.83,7654
1,0.95, ,99.06,196.76,7.993174,27.451003, ,0.116556,0.692732,12.64,26.83,7647
1,0.96667, ,99.06,196.77,7.993207,27.45059, ,0.116558,0.692741,12.63,26.83,7642
1,0.98333, ,99.16,196.95,7.993478,27.450458, ,0.116574,0.692744,12.65,26.82,7593
1,1, ,98.97,196.58,7.993247,27.450062, ,0.11656,0.692752,12.67,26.84,7576
1,1.01667, ,99.06,196.77,7.992979,27.44988, ,0.116544,0.692756,12.68,26.83,7562
1,1.03333, ,99.06,196.77,7.99292,27.449764, ,0.11654,0.692759,12.66,26.83,7575
1,1.05, ,98.87,196.4,7.992729,27.449616, ,0.116529,0.692762,12.64,26.85,7602
1,1.06667, ,98.97,196.59,7.992458,27.44912, ,0.116512,0.692773,12.64,26.84,7609
1,1.08333, ,98.97,196.59,7.992734,27.449004, ,0.116529,0.692775,12.67,26.84,7609
1,1.1, ,99.06,196.78,7.99258,27.448856, ,0.116519,0.692778,12.64,26.83,7616
1,1.11667, ,99.06,196.78,7.992856,27.448756, ,0.116536,0.692781,12.66,26.83,7642
1,1.13333, ,99.06,196.78,7.992635,27.44874, ,0.116523,0.692781,12.65,26.83,7650
1,1.15, ,98.88,196.4,7.992517,27.448476, ,0.116516,0.692787,12.64,26.85,7652
1,1.16667, ,99.07,196.78,7.992189,27.448178, ,0.116496,0.692793,12.63,26.83,7653
1,1.18333, ,98.69,196.03,7.992244,27.448096, ,0.116499,0.692795,12.64,26.87,7653
1,1.2, ,98.97,196.59,7.992299,27.447963, ,0.116502,0.692798,12.66,26.84,7652
1,1.21667, ,99.07,196.78,7.992473,27.447963, ,0.116513,0.692798,12.65,26.83,7654
1,1.23333, ,98.97,196.59,7.99221,27.447864, ,0.116497,0.6928,12.64,26.84,7653
1,1.25, ,98.97,196.6,7.992219,27.447435, ,0.116497,0.692809,12.67,26.84,7654
1,1.26667, ,98.97,196.6,7.992477,27.447484, ,0.116513,0.692808,12.65,26.84,7655
1,1.28333, ,98.97,196.6,7.992292,27.447385, ,0.116502,0.69281,12.65,26.84,7654
1,1.3, ,98.97,196.6,7.991646,27.447187, ,0.116463,0.692815,12.65,26.84,7657
1,1.31667, ,98.88,196.41,7.99172,27.446922, ,0.116467,0.69282,12.64,26.85,7657
1,1.33333, ,98.97,196.6,7.991818,27.446691, ,0.116473,0.692825,12.64,26.84,7656
1,1.35, ,98.88,196.42,7.991945,27.446559, ,0.11648,0.692828,12.66,26.85,7659
1,1.36667, ,98.88,196.41,7.99165,27.446625, ,0.116463,0.692827,12.66,26.85,7656
1,1.38333, ,99.16,196.98,7.991634,27.44646, ,0.116462,0.69283,12.66,26.82,7657
1,1.4, ,99.16,196.98,7.991449,27.446262, ,0.116451,0.692835,12.68,26.82,7657
1,1.41667, ,98.97,196.61,7.991361,27.446047, ,0.116445,0.692839,12.65,26.84,7656
1,1.43333, ,98.88,196.42,7.991579,27.445783, ,0.116458,0.692845,12.66,26.85,7660
1,1.45, ,99.07,196.8,7.99143,27.445766, ,0.116449,0.692845,12.65,26.83,7660
1,1.46667, ,98.79,196.23,7.991795,27.445783, ,0.116471,0.692845,12.64,26.86,7658
1,1.48333, ,98.98,196.61,7.991736,27.445667, ,0.116468,0.692847,12.64,26.84,7661
1,1.5, ,98.98,196.61,7.991852,27.445469, ,0.116474,0.692852,12.65,26.84,7661
1,1.51667, ,98.98,196.61,7.991529,27.445303, ,0.116455,0.692855,12.64,26.84,7660
1,1.53333, ,98.88,196.42,7.991145,27.445419, ,0.116432,0.692853,12.64,26.85,7663
1,1.55, ,98.98,196.61,7.990833,27.44537, ,0.116414,0.692854,12.67,26.84,7658
1,1.56667, ,98.88,196.42,7.991088,27.445006, ,0.116429,0.692862,12.66,26.85,7661
1,1.58333, ,98.79,196.24,7.99101,27.444956, ,0.116424,0.692863,12.65,26.86,7662
1,1.6, ,98.69,196.05,7.991054,27.444791, ,0.116426,0.692866,12.66,26.87,7662
1,1.61667, ,98.69,196.05,7.991065,27.444923, ,0.116427,0.692864,12.64,26.87,7662
1,1.63333, ,98.69,196.05,7.990871,27.445122, ,0.116416,0.692859,12.64,26.87,7661
1,1.65, ,98.79,196.24,7.990677,27.444626, ,0.116404,0.69287,12.63,26.86,7659
1,1.66667, ,98.69,196.05,7.990756,27.444477, ,0.116409,0.692873,12.63,26.87,7663
1,1.68333, ,98.98,196.61,7.990874,27.444709, ,0.116416,0.692868,12.64,26.84,7663
1,1.7, ,98.69,196.05,7.990529,27.444395, ,0.116395,0.692875,12.66,26.87,7664
1,1.71667, ,98.79,196.24,7.990666,27.444577, ,0.116403,0.692871,12.67,26.86,7663
1,1.73333, ,98.79,196.24,7.990415,27.444428, ,0.116388,0.692874,12.65,26.86,7664
1,1.75, ,98.69,196.05,7.990313,27.444461, ,0.116382,0.692874,12.63,26.87,7664
1,1.76667, ,98.79,196.24,7.99062,27.444312, ,0.1164,0.692877,12.64,26.86,7665
1,1.78333, ,98.88,196.43,7.99045,27.444494, ,0.11639,0.692873,12.64,26.85,7664
1,1.8, ,98.98,196.62,7.990362,27.444296, ,0.116385,0.692877,12.65,26.84,7665
1,1.81667, ,98.79,196.24,7.990393,27.44423, ,0.116387,0.692879,12.66,26.86,7665
1,1.83333, ,98.69,196.06,7.990483,27.44423, ,0.116392,0.692879,12.68,26.87,7665
1,1.85, ,98.98,196.62,7.990309,27.444246, ,0.116382,0.692878,12.64,26.84,7665
1,1.86667, ,98.79,196.24,7.990343,27.444378, ,0.116384,0.692875,12.64,26.86,7665
1,1.88333, ,98.79,196.24,7.990201,27.44423, ,0.116375,0.692879,12.64,26.86,7667
1,1.9, ,98.69,196.06,7.990345,27.444246, ,0.116384,0.692878,12.65,26.87,7668
1,1.91667, ,98.79,196.24,7.990315,27.444164, ,0.116382,0.69288,12.66,26.86,7668
1,1.93333, ,98.6,195.87,7.990015,27.444279, ,0.116364,0.692878,12.65,26.88,7667
1,1.95, ,98.6,195.87,7.989945,27.443982, ,0.11636,0.692884,12.65,26.88,7669
1,1.96667, ,98.51,195.68,7.989884,27.444164, ,0.116356,0.69288,12.67,26.89,7669
1,1.98333, ,98.6,195.87,7.989705,27.443965, ,0.116346,0.692884,12.65,26.88,7670
1,2, ,98.69,196.06,7.989549,27.443998, ,0.116336,0.692884,12.62,26.87,7668
1,2.01667, ,98.88,196.43,7.989788,27.444097, ,0.116351,0.692881,12.63,26.85,7667
1,2.03333, ,98.69,196.05,7.989881,27.44451, ,0.116356,0.692873,12.64,26.87,7671
1,2.05, ,98.69,196.06,7.98974,27.444064, ,0.116348,0.692882,12.64,26.87,7672
1,2.06667, ,98.51,195.68,7.989524,27.444164, ,0.116335,0.69288,12.64,26.89,7672
1,2.08333, ,98.32,195.31,7.989865,27.444213, ,0.116355,0.692879,12.65,26.91,7670
1,2.1, ,98.69,196.06,7.98965,27.444164, ,0.116342,0.69288,12.68,26.87,7671
1,2.11667, ,98.6,195.87,7.989554,27.444147, ,0.116337,0.69288,12.64,26.88,7670
1,2.13333, ,98.6,195.87,7.989227,27.44456, ,0.116317,0.692871,12.63,26.88,7672
1,2.15, ,98.6,195.87,7.989124,27.444659, ,0.116311,0.692869,12.68,26.88,7671
1,2.16667, ,98.6,195.87,7.989124,27.444676, ,0.116311,0.692869,12.64,26.88,7672
1,2.18333, ,98.6,195.87,7.98906,27.444428, ,0.116307,0.692874,12.65,26.88,7672
1,2.2, ,98.51,195.68,7.988669,27.44456, ,0.116284,0.692871,12.66,26.89,7673
1,2.21667, ,98.6,195.87,7.988435,27.444643, ,0.11627,0.69287,12.65,26.88,7672
1,2.23333, ,98.6,195.87,7.988627,27.44456, ,0.116282,0.692871,12.64,26.88,7673
1,2.25, ,98.6,195.87,7.988688,27.44451, ,0.116285,0.692873,12.64,26.88,7674
1,2.26667, ,98.69,196.05,7.988585,27.444527, ,0.116279,0.692872,12.64,26.87,7674
1,2.28333, ,98.6,195.87,7.98844,27.444709, ,0.116271,0.692868,12.63,26.88,7675
1,2.3, ,98.51,195.68,7.988107,27.445122, ,0.116251,0.692859,12.66,26.89,7675
1,2.31667, ,98.51,195.68,7.988072,27.445039, ,0.116249,0.692861,12.64,26.89,7674
1,2.33333, ,98.69,196.05,7.988049,27.44489, ,0.116247,0.692864,12.64,26.87,7673
1,2.35, ,98.51,195.68,7.987832,27.444956, ,0.116234,0.692863,12.66,26.89,7672
1,2.36667, ,98.6,195.86,7.988049,27.444857, ,0.116247,0.692865,12.64,26.88,7675
1,2.38333, ,98.6,195.86,7.988089,27.445155, ,0.11625,0.692859,12.65,26.88,7676
1,2.4, ,98.32,195.3,7.988046,27.445204, ,0.116247,0.692858,12.64,26.91,7676
1,2.41667, ,98.6,195.86,7.988075,27.445303, ,0.116249,0.692855,12.66,26.88,7675
1,2.43333, ,98.41,195.49,7.987973,27.445403, ,0.116243,0.692853,12.65,26.9,7677
1,2.45, ,98.5,195.67,7.988055,27.445568, ,0.116248,0.69285,12.66,26.89,7678
1,2.46667, ,98.41,195.49,7.987943,27.445403, ,0.116241,0.692853,12.63,26.9,7679
1,2.48333, ,98.5,195.67,7.987983,27.445584, ,0.116244,0.692849,12.65,26.89,7679
1,2.5, ,98.32,195.3,7.987959,27.445601, ,0.116242,0.692849,12.64,26.91,7681
1,2.51667, ,98.5,195.67,7.987713,27.445683, ,0.116228,0.692847,12.64,26.89,7681
1,2.53333, ,98.5,195.67,7.987496,27.445832, ,0.116215,0.692844,12.66,26.89,7679
1,2.55, ,98.41,195.48,7.987399,27.445915, ,0.116209,0.692842,12.63,26.9,7681
1,2.56667, ,98.41,195.48,7.987576,27.446212, ,0.11622,0.692836,12.63,26.9,7681
1,2.58333, ,98.5,195.67,7.987851,27.446394, ,0.116236,0.692832,12.63,26.89,7682
1,2.6, ,98.41,195.48,7.988023,27.445898, ,0.116246,0.692842,12.64,26.9,7680
1,2.61667, ,98.32,195.3,7.987875,27.446328, ,0.116238,0.692833,12.65,26.91,7682
1,2.63333, ,98.32,195.3,7.987941,27.446377, ,0.116242,0.692832,12.65,26.91,7680
1,2.65, ,98.5,195.67,7.987885,27.446559, ,0.116238,0.692828,12.66,26.89,7681
1,2.66667, ,98.22,195.11,7.987632,27.446724, ,0.116223,0.692825,12.64,26.92,7682
1,2.68333, ,98.32,195.29,7.987195,27.446724, ,0.116197,0.692825,12.65,26.91,7684
1,2.7, ,98.32,195.29,7.987063,27.446675, ,0.116189,0.692826,12.64,26.91,7683
1,2.71667, ,98.32,195.29,7.987152,27.446807, ,0.116195,0.692823,12.65,26.91,7684
1,2.73333, ,98.41,195.48,7.987102,27.447088, ,0.116192,0.692817,12.65,26.9,7684
1,2.75, ,98.41,195.48,7.987042,27.447104, ,0.116188,0.692816,12.63,26.9,7683
1,2.76667, ,98.41,195.48,7.986921,27.447236, ,0.116181,0.692814,12.62,26.9,7684
1,2.78333, ,98.22,195.1,7.987032,27.447484, ,0.116188,0.692808,12.63,26.92,7684
1,2.8, ,98.41,195.47,7.986839,27.447682, ,0.116176,0.692804,12.63,26.9,7685
1,2.81667, ,98.41,195.47,7.98675,27.4476, ,0.116171,0.692806,12.64,26.9,7684
1,2.83333, ,98.13,194.92,7.986844,27.447749, ,0.116177,0.692802,12.62,26.93,7686
1,2.85, ,98.31,195.29,7.986855,27.44798, ,0.116178,0.692797,12.63,26.91,7687
1,2.86667, ,98.31,195.29,7.986867,27.44793, ,0.116178,0.692798,12.64,26.91,7685
1,2.88333, ,98.31,195.29,7.986597,27.447963, ,0.116162,0.692798,12.67,26.91,7685
1,2.9, ,98.41,195.47,7.986588,27.448294, ,0.116162,0.692791,12.65,26.9,7687
1,2.91667, ,98.12,194.91,7.986735,27.44869, ,0.116171,0.692782,12.65,26.93,7687
1,2.93333, ,98.31,195.28,7.986472,27.448575, ,0.116155,0.692785,12.64,26.91,7688
1,2.95, ,98.22,195.09,7.986799,27.448922, ,0.116175,0.692777,12.63,26.92,7687
1,2.96667, ,98.22,195.09,7.986541,27.448922, ,0.116159,0.692777,12.63,26.92,7689
1,2.98333, ,98.41,195.47,7.98666,27.449054, ,0.116166,0.692774,12.63,26.9,7689
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 18.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,98.22,195.09,7.986807,27.449434, ,0.116175,0.692766,12.64,26.92,7692
2,0.01667, ,98.22,195.09,7.985518,27.449335, ,0.116099,0.692768,12.6,26.92,7690
2,0.03333, ,98.31,195.28,7.985769,27.4495, ,0.116114,0.692765,12.64,26.91,7691
2,0.05, ,98.22,195.09,7.985658,27.449863, ,0.116107,0.692757,12.64,26.92,7690
2,0.06667, ,98.31,195.27,7.985378,27.450343, ,0.116091,0.692746,12.62,26.91,7689
2,0.08333, ,98.22,195.08,7.985455,27.450458, ,0.116095,0.692744,12.64,26.92,7690
2,0.1, ,98.12,194.9,7.985749,27.450541, ,0.116113,0.692742,12.63,26.93,7691
2,0.11667, ,98.12,194.9,7.98555,27.450673, ,0.116101,0.692739,12.62,26.93,7691
2,0.13333, ,98.31,195.27,7.985345,27.450805, ,0.116089,0.692736,12.61,26.91,7689
2,0.15, ,98.4,195.45,7.985044,27.45097, ,0.116071,0.692733,12.62,26.9,7691
2,0.16667, ,98.31,195.27,7.984981,27.451268, ,0.116067,0.692726,12.63,26.91,7693
2,0.18333, ,98.31,195.27,7.985012,27.451119, ,0.116069,0.692729,12.62,26.91,7692
2,0.2, ,98.12,194.89,7.984948,27.451631, ,0.116066,0.692718,12.58,26.93,7692
2,0.21667, ,98.21,195.08,7.984846,27.451664, ,0.11606,0.692718,12.63,26.92,7692
2,0.23333, ,98.31,195.26,7.9847,27.451978, ,0.116051,0.692711,12.61,26.91,7693
2,0.25, ,98.31,195.26,7.98471,27.452127, ,0.116052,0.692708,12.64,26.91,7694
2,0.26667, ,98.21,195.07,7.984899,27.452491, ,0.116063,0.6927,12.62,26.92,7692
2,0.28333, ,98.12,194.89,7.98506,27.452639, ,0.116073,0.692697,12.62,26.93,7692
2,0.3, ,98.31,195.26,7.985101,27.452738, ,0.116075,0.692694,12.61,26.91,7690
2,0.31667, ,98.21,195.07,7.985316,27.452887, ,0.116088,0.692691,12.57,26.92,7693
2,0.33333, ,98.12,194.88,7.985189,27.453036, ,0.116081,0.692688,12.65,26.93,7692
2,0.35, ,98.21,195.07,7.985134,27.453118, ,0.116077,0.692686,12.62,26.92,7693
2,0.36667, ,98.21,195.07,7.985156,27.453333, ,0.116079,0.692682,12.61,26.92,7692
2,0.38333, ,98.21,195.06,7.985314,27.453879, ,0.116089,0.69267,12.58,26.92,7692
2,0.4, ,98.12,194.88,7.985319,27.454011, ,0.116089,0.692667,12.6,26.93,7691
2,0.41667, ,98.02,194.69,7.985179,27.454193, ,0.116081,0.692663,12.62,26.94,7695
2,0.43333, ,98.3,195.24,7.985044,27.454573, ,0.116073,0.692655,12.59,26.91,7690
2,0.45, ,98.12,194.87,7.984876,27.454639, ,0.116063,0.692653,12.58,26.93,7693
2,0.46667, ,98.3,195.24,7.984914,27.455101, ,0.116065,0.692643,12.61,26.91,7691
2,0.48333, ,98.4,195.43,7.984742,27.454936, ,0.116055,0.692647,12.63,26.9,7692
2,0.5, ,98.11,194.87,7.984858,27.455349, ,0.116062,0.692638,12.6,26.93,7692
2,0.51667, ,98.3,195.24,7.984337,27.455977, ,0.116031,0.692624,12.6,26.91,7691
2,0.53333, ,98.3,195.24,7.984658,27.455597, ,0.11605,0.692633,12.63,26.91,7692
2,0.55, ,98.39,195.42,7.984235,27.45606, ,0.116025,0.692623,12.62,26.9,7691
2,0.56667, ,98.11,194.86,7.984659,27.456258, ,0.116051,0.692618,12.65,26.93,7693
2,0.58333, ,98.3,195.23,7.984531,27.456489, ,0.116043,0.692613,12.58,26.91,7691
2,0.6, ,98.3,195.23,7.984914,27.456622, ,0.116066,0.69261,12.65,26.91,7692
2,0.61667, ,98.11,194.86,7.984809,27.456919, ,0.11606,0.692604,12.59,26.93,7691
2,0.63333, ,98.3,195.23,7.985166,27.457316, ,0.116081,0.692595,12.6,26.91,7692
2,0.65, ,98.3,195.23,7.98508,27.45763, ,0.116076,0.692589,12.62,26.91,7690
2,0.66667, ,98.3,195.23,7.985181,27.45763, ,0.116082,0.692589,12.64,26.91,7691
2,0.68333, ,98.49,195.6,7.984975,27.457944, ,0.11607,0.692582,12.64,26.89,7689
2,0.7, ,98.49,195.6,7.984729,27.458026, ,0.116056,0.69258,12.57,26.89,7691
2,0.71667, ,98.11,194.85,7.984575,27.458489, ,0.116047,0.69257,12.61,26.93,7690
2,0.73333, ,98.3,195.22,7.984622,27.458654, ,0.11605,0.692566,12.62,26.91,7687
2,0.75, ,98.3,195.22,7.98464,27.458638, ,0.116051,0.692567,12.61,26.91,7689
2,0.76667, ,98.3,195.22,7.98448,27.459101, ,0.116041,0.692557,12.62,26.91,7690
2,0.78333, ,98.3,195.22,7.984425,27.459216, ,0.116038,0.692554,12.64,26.91,7689
2,0.8, ,98.39,195.4,7.984307,27.459745, ,0.116031,0.692543,12.63,26.9,7689
2,0.81667, ,98.39,195.4,7.984091,27.459778, ,0.116018,0.692542,12.58,26.9,7688
2,0.83333, ,98.39,195.4,7.984419,27.459993, ,0.116038,0.692537,12.6,26.9,7687
2,0.85, ,98.48,195.58,7.98393,27.460406, ,0.116009,0.692528,12.61,26.89,7687
2,0.86667, ,98.29,195.21,7.984472,27.460836, ,0.116042,0.692519,12.61,26.91,7687
2,0.88333, ,98.29,195.21,7.984142,27.460803, ,0.116022,0.69252,12.59,26.91,7687
2,0.9, ,98.39,195.39,7.98429,27.461084, ,0.116031,0.692514,12.61,26.9,7686
2,0.91667, ,98.29,195.2,7.984461,27.46148, ,0.116041,0.692505,12.63,26.91,7685
2,0.93333, ,98.48,195.57,7.984219,27.461695, ,0.116027,0.692501,12.64,26.89,7684
2,0.95, ,98.39,195.39,7.984349,27.46196, ,0.116035,0.692495,12.64,26.9,7684
2,0.96667, ,98.38,195.38,7.984514,27.462307, ,0.116045,0.692487,12.6,26.9,7684
2,0.98333, ,98.48,195.57,7.984326,27.462555, ,0.116034,0.692482,12.63,26.89,7683
2,1, ,98.48,195.57,7.984149,27.462902, ,0.116023,0.692474,12.61,26.89,7683
2,1.01667, ,98.38,195.38,7.984032,27.463315, ,0.116017,0.692466,12.59,26.9,7683
2,1.03333, ,98.48,195.56,7.98439,27.463513, ,0.116038,0.692461,12.62,26.89,7682
2,1.05, ,98.38,195.37,7.984424,27.463761, ,0.11604,0.692456,12.63,26.9,7682
2,1.06667, ,98.48,195.56,7.984045,27.463976, ,0.116018,0.692451,12.62,26.89,7680
2,1.08333, ,98.48,195.56,7.9836,27.464092, ,0.115991,0.692449,12.6,26.89,7680
2,1.1, ,98.38,195.37,7.98377,27.464588, ,0.116002,0.692438,12.6,26.9,7678
2,1.11667, ,98.57,195.74,7.983834,27.464803, ,0.116006,0.692433,12.6,26.88,7674
2,1.13333, ,98.47,195.55,7.983478,27.465117, ,0.115984,0.692427,12.59,26.89,7679
2,1.15, ,98.47,195.55,7.983771,27.465166, ,0.116002,0.692425,12.59,26.89,7679
2,1.16667, ,98.47,195.55,7.983672,27.465546, ,0.115996,0.692417,12.6,26.89,7679
2,1.18333, ,98.47,195.55,7.983808,27.46586, ,0.116004,0.69241,12.63,26.89,7679
2,1.2, ,98.47,195.54,7.983647,27.466472, ,0.115995,0.692397,12.61,26.89,7678
2,1.21667, ,98.57,195.73,7.984042,27.466588, ,0.116019,0.692395,12.62,26.88,7675
2,1.23333, ,98.66,195.92,7.984149,27.46667, ,0.116025,0.692393,12.59,26.87,7677
2,1.25, ,98.75,196.1,7.98417,27.467001, ,0.116027,0.692386,12.65,26.86,7672
2,1.26667, ,98.75,196.1,7.984066,27.467332, ,0.116021,0.692379,12.62,26.86,7668
2,1.28333, ,98.66,195.91,7.984603,27.467662, ,0.116053,0.692371,12.58,26.87,7673
2,1.3, ,98.66,195.91,7.984607,27.46791, ,0.116053,0.692366,12.64,26.87,7676
2,1.31667, ,98.66,195.91,7.984545,27.468109, ,0.11605,0.692362,12.58,26.87,7677
2,1.33333, ,98.75,196.09,7.984427,27.468571, ,0.116043,0.692352,12.58,26.86,7675
2,1.35, ,98.85,196.28,7.984187,27.468687, ,0.116028,0.692349,12.58,26.85,7675
2,1.36667, ,98.66,195.9,7.984255,27.469084, ,0.116033,0.692341,12.59,26.87,7675
2,1.38333, ,98.84,196.27,7.983988,27.469464, ,0.116017,0.692333,12.62,26.85,7674
2,1.4, ,98.65,195.89,7.984386,27.469977, ,0.116041,0.692321,12.62,26.87,7672
2,1.41667, ,98.84,196.27,7.984661,27.470125, ,0.116057,0.692318,12.6,26.85,7673
