1,0.25, ,94.13,196.24,8.034638,24.134883, ,0.117394,0.767566,12.57,27.28,14625
1,0.26667, ,93.96,195.87,8.034939,24.134426, ,0.117412,0.767577,12.55,27.3,14624
1,0.28333, ,94.13,196.24,8.033738,24.134411, ,0.117341,0.767577,12.55,27.28,14624
1,0.3, ,94.05,196.06,8.033614,24.134045, ,0.117333,0.767586,12.53,27.29,14623
1,0.31667, ,94.14,196.24,8.033935,24.134121, ,0.117352,0.767584,12.57,27.28,14624
1,0.33333, ,94.05,196.06,8.033519,24.133802, ,0.117328,0.767591,12.56,27.29,14621
1,0.35, ,94.14,196.24,8.03351,24.133406, ,0.117327,0.767601,12.56,27.28,14623
1,0.36667, ,94.14,196.24,8.033771,24.133406, ,0.117342,0.767601,12.54,27.28,14621
1,0.38333, ,94.05,196.06,8.033235,24.13301, ,0.117311,0.76761,12.56,27.29,14621
1,0.4, ,94.05,196.07,8.03344,24.132431, ,0.117322,0.767624,12.56,27.29,14620
1,0.41667, ,94.05,196.07,8.033563,24.132157, ,0.117329,0.76763,12.55,27.29,14620
1,0.43333, ,94.14,196.25,8.033412,24.132127, ,0.117321,0.767631,12.56,27.28,14621
1,0.45, ,94.14,196.26,8.033373,24.131685, ,0.117318,0.767641,12.55,27.28,14620
1,0.46667, ,94.05,196.07,8.033022,24.131594, ,0.117297,0.767643,12.54,27.29,14619
1,0.48333, ,94.05,196.07,8.033169,24.131396, ,0.117306,0.767648,12.56,27.29,14620
1,0.5, ,94.23,196.45,8.032852,24.13097, ,0.117287,0.767658,12.54,27.27,14619
1,0.51667, ,94.14,196.26,8.032579,24.13097, ,0.117271,0.767658,12.54,27.28,14619
1,0.53333, ,94.23,196.45,8.033208,24.130346, ,0.117308,0.767673,12.54,27.27,14618
1,0.55, ,94.14,196.26,8.033021,24.130285, ,0.117297,0.767674,12.55,27.28,14617
1,0.56667, ,94.23,196.45,8.033183,24.129798, ,0.117306,0.767685,12.53,27.27,14618
1,0.58333, ,94.14,196.27,8.033517,24.129721, ,0.117326,0.767687,12.54,27.28,14617
1,0.6, ,94.32,196.64,8.032866,24.12928, ,0.117287,0.767698,12.53,27.26,14620
1,0.61667, ,94.32,196.64,8.032815,24.128869, ,0.117284,0.767707,12.55,27.26,14619
1,0.63333, ,94.23,196.46,8.032396,24.128839, ,0.117259,0.767708,12.56,27.27,14618
1,0.65, ,94.14,196.28,8.032239,24.128138, ,0.117249,0.767724,12.57,27.28,14617
1,0.66667, ,94.14,196.28,8.032476,24.128062, ,0.117263,0.767726,12.54,27.28,14615
1,0.68333, ,94.32,196.65,8.032011,24.127819, ,0.117236,0.767732,12.55,27.26,14617
1,0.7, ,94.14,196.28,8.032031,24.127545, ,0.117237,0.767738,12.54,27.28,14617
1,0.71667, ,94.23,196.47,8.031744,24.127073, ,0.11722,0.767749,12.57,27.27,14618
1,0.73333, ,94.23,196.47,8.031904,24.126875, ,0.117229,0.767754,12.56,27.27,14620
1,0.75, ,94.06,196.1,8.032057,24.126601, ,0.117238,0.767761,12.55,27.29,14616
1,0.76667, ,94.24,196.48,8.031928,24.126175, ,0.11723,0.767771,12.56,27.27,14615
1,0.78333, ,94.24,196.48,8.031808,24.125961, ,0.117223,0.767776,12.53,27.27,14616
1,0.8, ,94.24,196.48,8.032213,24.125368, ,0.117247,0.767789,12.54,27.27,14615
1,0.81667, ,94.24,196.48,8.032025,24.125413, ,0.117235,0.767788,12.54,27.27,14614
1,0.83333, ,94.33,196.67,8.032155,24.125109, ,0.117243,0.767796,12.55,27.26,14613
1,0.85, ,94.33,196.67,8.032028,24.124987, ,0.117235,0.767798,12.53,27.26,14616
1,0.86667, ,94.15,196.3,8.031916,24.124683, ,0.117229,0.767806,12.54,27.28,14616
1,0.88333, ,94.24,196.49,8.031989,24.123952, ,0.117233,0.767823,12.55,27.27,14615
1,0.9, ,94.33,196.68,8.031728,24.123998, ,0.117217,0.767822,12.54,27.26,14614
1,0.91667, ,94.15,196.31,8.031676,24.123663, ,0.117214,0.76783,12.55,27.28,14616
1,0.93333, ,94.24,196.49,8.031498,24.123191, ,0.117203,0.767841,12.54,27.27,14617
1,0.95, ,94.15,196.31,8.03139,24.123039, ,0.117197,0.767844,12.56,27.28,14614
1,0.96667, ,94.33,196.68,8.03156,24.122947, ,0.117207,0.767846,12.54,27.26,14615
1,0.98333, ,94.33,196.68,8.031418,24.122613, ,0.117198,0.767854,12.54,27.26,14615
1,1, ,94.24,196.5,8.031203,24.122247, ,0.117185,0.767863,12.55,27.27,14616
1,1.01667, ,94.24,196.5,8.031377,24.121623, ,0.117195,0.767877,12.53,27.27,14615
1,1.03333, ,94.33,196.69,8.031117,24.121593, ,0.11718,0.767878,12.54,27.26,14614
1,1.05, ,94.24,196.51,8.031314,24.121182, ,0.117191,0.767888,12.56,27.27,14616
1,1.06667, ,94.33,196.69,8.031442,24.121182, ,0.117199,0.767888,12.55,27.26,14614
1,1.08333, ,94.15,196.32,8.03091,24.120969, ,0.117167,0.767893,12.55,27.28,14613
1,1.1, ,94.33,196.7,8.031572,24.120862, ,0.117206,0.767895,12.56,27.26,14614
1,1.11667, ,94.24,196.51,8.031153,24.120193, ,0.117181,0.767911,12.55,27.27,14614
1,1.13333, ,94.24,196.51,8.03125,24.120193, ,0.117187,0.767911,12.58,27.27,14612
1,1.15, ,94.24,196.52,8.03073,24.119964, ,0.117156,0.767916,12.53,27.27,14615
1,1.16667, ,94.33,196.7,8.030539,24.11969, ,0.117145,0.767923,12.55,27.26,14613
1,1.18333, ,94.25,196.52,8.030505,24.119325, ,0.117143,0.767931,12.55,27.27,14611
1,1.2, ,94.25,196.52,8.030743,24.119188, ,0.117157,0.767935,12.57,27.27,14614
1,1.21667, ,94.25,196.52,8.030727,24.118899, ,0.117156,0.767941,12.55,27.27,14611
1,1.23333, ,94.25,196.52,8.030238,24.118686, ,0.117127,0.767946,12.56,27.27,14612
1,1.25, ,94.34,196.71,8.030356,24.118381, ,0.117133,0.767954,12.54,27.26,14612
1,1.26667, ,94.16,196.34,8.029689,24.11832, ,0.117094,0.767955,12.55,27.28,14614
1,1.28333, ,94.34,196.71,8.029861,24.118031, ,0.117104,0.767962,12.54,27.26,14612
1,1.3, ,94.43,196.9,8.029917,24.117864, ,0.117107,0.767966,12.56,27.25,14614
1,1.31667, ,94.43,196.9,8.029897,24.117346, ,0.117106,0.767978,12.55,27.25,14612
1,1.33333, ,94.34,196.72,8.029867,24.117346, ,0.117104,0.767978,12.55,27.26,14612
1,1.35, ,94.25,196.53,8.029959,24.117209, ,0.11711,0.767981,12.54,27.27,14613
1,1.36667, ,94.25,196.53,8.029561,24.117012, ,0.117086,0.767986,12.55,27.27,14611
1,1.38333, ,94.25,196.54,8.029631,24.116631, ,0.11709,0.767995,12.55,27.27,14611
1,1.4, ,94.34,196.72,8.02945,24.116509, ,0.117079,0.767998,12.56,27.26,14614
1,1.41667, ,94.25,196.54,8.029366,24.116327, ,0.117074,0.768002,12.55,27.27,14610
1,1.43333, ,94.43,196.91,8.029295,24.116175, ,0.11707,0.768005,12.56,27.25,14616
1,1.45, ,94.25,196.54,8.029192,24.116129, ,0.117064,0.768007,12.55,27.27,14613
1,1.46667, ,94.25,196.54,8.029826,24.115733, ,0.117101,0.768016,12.56,27.27,14611
1,1.48333, ,94.25,196.54,8.029659,24.115353, ,0.117091,0.768025,12.55,27.27,14612
1,1.5, ,94.43,196.92,8.029665,24.115353, ,0.117091,0.768025,12.53,27.25,14615
1,1.51667, ,94.43,196.92,8.029527,24.115231, ,0.117083,0.768028,12.54,27.25,14613
1,1.53333, ,94.34,196.73,8.029723,24.115033, ,0.117095,0.768032,12.55,27.26,14613
1,1.55, ,94.34,196.73,8.029887,24.114942, ,0.117104,0.768034,12.54,27.26,14613
1,1.56667, ,94.34,196.73,8.029185,24.11482, ,0.117063,0.768037,12.54,27.26,14616
1,1.58333, ,94.25,196.55,8.029308,24.114592, ,0.11707,0.768043,12.54,27.27,14612
1,1.6, ,94.43,196.92,8.029184,24.114211, ,0.117062,0.768052,12.54,27.25,14615
1,1.61667, ,94.34,196.74,8.029294,24.114105, ,0.117069,0.768054,12.56,27.26,14611
1,1.63333, ,94.43,196.92,8.029123,24.114227, ,0.117059,0.768051,12.55,27.25,14611
1,1.65, ,94.34,196.74,8.029132,24.113892, ,0.117059,0.768059,12.54,27.26,14613
1,1.66667, ,94.34,196.74,8.0286,24.113709, ,0.117028,0.768063,12.54,27.26,14612
1,1.68333, ,94.43,196.93,8.028623,24.113816, ,0.117029,0.768061,12.55,27.25,14613
1,1.7, ,94.25,196.56,8.028621,24.113405, ,0.117029,0.768071,12.55,27.27,14612
1,1.71667, ,94.34,196.74,8.028439,24.113374, ,0.117018,0.768071,12.54,27.26,14613
1,1.73333, ,94.34,196.74,8.028614,24.113466, ,0.117028,0.768069,12.54,27.26,14612
1,1.75, ,94.34,196.75,8.028746,24.112872, ,0.117036,0.768083,12.55,27.26,14613
1,1.76667, ,94.43,196.93,8.028954,24.11272, ,0.117048,0.768087,12.53,27.25,14611
1,1.78333, ,94.34,196.75,8.028311,24.112766, ,0.11701,0.768086,12.55,27.26,14613
1,1.8, ,94.34,196.75,8.027801,24.112811, ,0.11698,0.768085,12.54,27.26,14612
1,1.81667, ,94.26,196.56,8.028187,24.112324, ,0.117003,0.768096,12.54,27.27,14611
1,1.83333, ,94.34,196.75,8.02841,24.112431, ,0.117016,0.768093,12.55,27.26,14612
1,1.85, ,94.34,196.75,8.028908,24.112431, ,0.117045,0.768093,12.54,27.26,14614
1,1.86667, ,94.35,196.75,8.02851,24.112127, ,0.117022,0.768101,12.54,27.26,14613
1,1.88333, ,94.34,196.75,8.027908,24.112279, ,0.116986,0.768097,12.54,27.26,14614
1,1.9, ,94.43,196.94,8.028141,24.112066, ,0.117,0.768102,12.56,27.25,14613
1,1.91667, ,94.35,196.75,8.028069,24.111929, ,0.116995,0.768105,12.54,27.26,14612
1,1.93333, ,94.35,196.75,8.028162,24.111655, ,0.117001,0.768112,12.53,27.26,14612
1,1.95, ,94.35,196.75,8.02827,24.111868, ,0.117007,0.768107,12.54,27.26,14610
1,1.96667, ,94.35,196.75,8.028283,24.111777, ,0.117008,0.768109,12.53,27.26,14611
1,1.98333, ,94.35,196.75,8.027884,24.111609, ,0.116984,0.768113,12.53,27.26,14611
1,2, ,94.35,196.75,8.028066,24.111579, ,0.116995,0.768113,12.55,27.26,14611
1,2.01667, ,94.35,196.75,8.028885,24.111564, ,0.117043,0.768114,12.55,27.26,14613
1,2.03333, ,94.35,196.76,8.028724,24.111244, ,0.117034,0.768121,12.58,27.26,14611
1,2.05, ,94.35,196.75,8.029115,24.111503, ,0.117057,0.768115,12.55,27.26,14614
1,2.06667, ,94.26,196.57,8.028521,24.111564, ,0.117022,0.768114,12.53,27.27,14611
1,2.08333, ,94.44,196.94,8.028458,24.111092, ,0.117018,0.768125,12.54,27.25,14612
1,2.1, ,94.26,196.57,8.028571,24.11132, ,0.117025,0.76812,12.55,27.27,14614
1,2.11667, ,94.35,196.76,8.028923,24.11132, ,0.117046,0.76812,12.56,27.26,14613
1,2.13333, ,94.35,196.76,8.028902,24.110924, ,0.117044,0.768129,12.54,27.26,14611
1,2.15, ,94.44,196.94,8.02872,24.110879, ,0.117033,0.76813,12.53,27.25,14611
1,2.16667, ,94.44,196.94,8.028344,24.110985, ,0.117011,0.768127,12.54,27.25,14612
1,2.18333, ,94.35,196.76,8.028526,24.110955, ,0.117022,0.768128,12.53,27.26,14610
1,2.2, ,94.35,196.76,8.028192,24.110955, ,0.117002,0.768128,12.55,27.26,14612
1,2.21667, ,94.53,197.13,8.028358,24.110666, ,0.117012,0.768135,12.54,27.24,14611
1,2.23333, ,94.35,196.76,8.028158,24.110727, ,0.117,0.768134,12.55,27.26,14612
1,2.25, ,94.35,196.76,8.028144,24.110955, ,0.116999,0.768128,12.52,27.26,14612
1,2.26667, ,94.44,196.94,8.027871,24.111, ,0.116983,0.768127,12.55,27.25,14612
1,2.28333, ,94.26,196.57,8.027704,24.11062, ,0.116973,0.768136,12.53,27.27,14613
1,2.3, ,94.35,196.76,8.027528,24.110696, ,0.116963,0.768134,12.54,27.26,14610
1,2.31667, ,94.44,196.95,8.027443,24.110605, ,0.116958,0.768136,12.55,27.25,14612
1,2.33333, ,94.35,196.76,8.027754,24.110483, ,0.116976,0.768139,12.53,27.26,14612
1,2.35, ,94.44,196.95,8.027293,24.110498, ,0.116949,0.768139,12.53,27.25,14613
1,2.36667, ,94.44,196.95,8.027334,24.11059, ,0.116951,0.768137,12.54,27.25,14611
1,2.38333, ,94.35,196.76,8.027341,24.110468, ,0.116952,0.76814,12.56,27.26,14613
1,2.4, ,94.53,197.13,8.027458,24.110331, ,0.116959,0.768143,12.56,27.24,14612
1,2.41667, ,94.35,196.76,8.027179,24.110316, ,0.116942,0.768143,12.54,27.26,14612
1,2.43333, ,94.26,196.57,8.027262,24.110529, ,0.116947,0.768138,12.55,27.27,14611
1,2.45, ,94.35,196.76,8.026942,24.110361, ,0.116928,0.768142,12.53,27.26,14611
1,2.46667, ,94.35,196.76,8.027288,24.110285, ,0.116949,0.768144,12.55,27.26,14611
1,2.48333, ,94.53,197.13,8.026989,24.110574, ,0.116931,0.768137,12.55,27.24,14610
1,2.5, ,94.35,196.76,8.027305,24.110422, ,0.11695,0.768141,12.53,27.26,14613
1,2.51667, ,94.44,196.95,8.026973,24.110285, ,0.11693,0.768144,12.54,27.25,14612
1,2.53333, ,94.35,196.76,8.02709,24.110103, ,0.116937,0.768148,12.54,27.26,14611
1,2.55, ,94.35,196.76,8.027076,24.110361, ,0.116936,0.768142,12.54,27.26,14614
1,2.56667, ,94.35,196.76,8.026838,24.110453, ,0.116922,0.76814,12.57,27.26,14611
1,2.58333, ,94.35,196.76,8.027368,24.110164, ,0.116953,0.768147,12.56,27.26,14612
1,2.6, ,94.35,196.76,8.026852,24.110316, ,0.116923,0.768143,12.54,27.26,14609
1,2.61667, ,94.44,196.95,8.026748,24.110377, ,0.116917,0.768142,12.56,27.25,14612
1,2.63333, ,94.44,196.95,8.026578,24.110377, ,0.116907,0.768142,12.53,27.25,14610
1,2.65, ,94.53,197.14,8.027132,24.110194, ,0.116939,0.768146,12.53,27.24,14611
1,2.66667, ,94.44,196.95,8.026803,24.110301, ,0.11692,0.768144,12.54,27.25,14612
1,2.68333, ,94.35,196.76,8.026547,24.110529, ,0.116905,0.768138,12.55,27.26,14613
1,2.7, ,94.35,196.76,8.026759,24.110559, ,0.116917,0.768137,12.53,27.26,14612
1,2.71667, ,94.53,197.13,8.026686,24.110514, ,0.116913,0.768139,12.53,27.24,14611
1,2.73333, ,94.44,196.95,8.026577,24.110514, ,0.116907,0.768139,12.54,27.25,14612
1,2.75, ,94.53,197.13,8.02713,24.110392, ,0.116939,0.768141,12.54,27.24,14612
1,2.76667, ,94.53,197.13,8.026929,24.110453, ,0.116928,0.76814,12.53,27.24,14612
1,2.78333, ,94.44,196.94,8.026168,24.110864, ,0.116883,0.76813,12.54,27.25,14612
1,2.8, ,94.35,196.76,8.026637,24.110559, ,0.11691,0.768137,12.54,27.26,14612
1,2.81667, ,94.53,197.13,8.026396,24.110377, ,0.116896,0.768142,12.55,27.24,14614
1,2.83333, ,94.35,196.76,8.026562,24.110848, ,0.116906,0.768131,12.55,27.26,14614
1,2.85, ,94.35,196.76,8.026769,24.110742, ,0.116918,0.768133,12.54,27.26,14612
1,2.86667, ,94.26,196.57,8.027023,24.110818, ,0.116933,0.768131,12.54,27.27,14612
1,2.88333, ,94.44,196.94,8.027059,24.110864, ,0.116935,0.76813,12.53,27.25,14612
1,2.9, ,94.44,196.95,8.027024,24.110711, ,0.116933,0.768134,12.54,27.25,14612
1,2.91667, ,94.35,196.76,8.026599,24.110772, ,0.116908,0.768132,12.54,27.26,14612
1,2.93333, ,94.35,196.76,8.026032,24.111137, ,0.116875,0.768124,12.54,27.26,14613
1,2.95, ,94.44,196.95,8.026229,24.110787, ,0.116886,0.768132,12.54,27.25,14613
1,2.96667, ,94.26,196.57,8.026288,24.111031, ,0.11689,0.768126,12.53,27.27,14613
1,2.98333, ,94.44,196.94,8.026797,24.111046, ,0.11692,0.768126,12.53,27.25,14614
Step Number: 2,,,,,,,,,,,,
Time Threshold: 180,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,94.26,196.57,8.026256,24.111214, ,0.116888,0.768122,12.47,27.27,14614
2,0.03333, ,94.44,196.94,8.025097,24.111305, ,0.11682,0.76812,12.45,27.25,14612
2,0.05, ,94.44,196.94,8.02465,24.111122, ,0.116793,0.768124,12.48,27.25,14612
2,0.06667, ,94.35,196.76,8.024435,24.111411, ,0.116781,0.768117,12.48,27.26,14615
2,0.08333, ,94.35,196.75,8.02418,24.111442, ,0.116766,0.768117,12.47,27.26,14614
2,0.1, ,94.26,196.57,8.024301,24.111548, ,0.116773,0.768114,12.48,27.27,14613
2,0.11667, ,94.44,196.94,8.024435,24.111411, ,0.116781,0.768117,12.47,27.25,14612
2,0.13333, ,94.43,196.94,8.024433,24.111716, ,0.116781,0.76811,12.49,27.25,14610
2,0.15, ,94.35,196.75,8.024476,24.111609, ,0.116783,0.768113,12.51,27.26,14611
2,0.16667, ,94.35,196.76,8.025096,24.111396, ,0.11682,0.768118,12.51,27.26,14611
2,0.18333, ,94.52,197.12,8.024381,24.112172, ,0.116778,0.7681,12.5,27.24,14611
2,0.2, ,94.52,197.12,8.024131,24.112309, ,0.116763,0.768096,12.46,27.24,14609
2,0.21667, ,94.52,197.12,8.024538,24.112218, ,0.116787,0.768098,12.48,27.24,14607
2,0.23333, ,94.43,196.94,8.024478,24.112157, ,0.116784,0.7681,12.46,27.25,14608
2,0.25, ,94.43,196.93,8.024287,24.112477, ,0.116773,0.768092,12.48,27.25,14608
2,0.26667, ,94.43,196.93,8.02382,24.112522, ,0.116745,0.768091,12.51,27.25,14607
2,0.28333, ,94.43,196.93,8.023995,24.112629, ,0.116755,0.768089,12.5,27.25,14605
2,0.3, ,94.43,196.93,8.02389,24.112811, ,0.116749,0.768085,12.5,27.25,14608
2,0.31667, ,94.34,196.75,8.024016,24.112948, ,0.116757,0.768081,12.46,27.26,14604
2,0.33333, ,94.52,197.12,8.023767,24.113085, ,0.116742,0.768078,12.46,27.24,14605
2,0.35, ,94.52,197.12,8.024222,24.113009, ,0.116769,0.76808,12.47,27.24,14604
2,0.36667, ,94.61,197.3,8.024373,24.113085, ,0.116778,0.768078,12.48,27.23,14602
2,0.38333, ,94.52,197.11,8.024807,24.113405, ,0.116804,0.768071,12.48,27.24,14601
2,0.4, ,94.61,197.3,8.024329,24.113283, ,0.116776,0.768073,12.51,27.23,14600
2,0.41667, ,94.61,197.3,8.023969,24.113542, ,0.116754,0.768067,12.48,27.23,14597
2,0.43333, ,94.61,197.3,8.023786,24.113633, ,0.116744,0.768065,12.46,27.23,14597
2,0.45, ,94.52,197.11,8.024068,24.114044, ,0.11676,0.768056,12.45,27.24,14598
2,0.46667, ,94.79,197.67,8.023724,24.113892, ,0.11674,0.768059,12.46,27.21,14595
2,0.48333, ,94.7,197.48,8.023814,24.113907, ,0.116745,0.768059,12.5,27.22,14594
2,0.5, ,94.7,197.48,8.023423,24.114303, ,0.116723,0.768049,12.48,27.22,14594
2,0.51667, ,94.7,197.48,8.024049,24.114166, ,0.116759,0.768053,12.48,27.22,14594
2,0.53333, ,94.79,197.67,8.02367,24.114501, ,0.116737,0.768045,12.49,27.21,14591
2,0.55, ,94.61,197.29,8.023541,24.114683, ,0.11673,0.768041,12.51,27.23,14589
2,0.56667, ,94.79,197.67,8.023485,24.114896, ,0.116727,0.768036,12.47,27.21,14588
2,0.58333, ,94.7,197.48,8.024065,24.115064, ,0.116761,0.768032,12.5,27.22,14588
2,0.6, ,94.88,197.85,8.023512,24.115307, ,0.116728,0.768026,12.47,27.2,14585
2,0.61667, ,94.79,197.66,8.023651,24.115292, ,0.116737,0.768026,12.47,27.21,14585
2,0.63333, ,94.79,197.66,8.023508,24.115718, ,0.116728,0.768016,12.47,27.21,14583
2,0.65, ,94.79,197.66,8.024283,24.11587, ,0.116774,0.768013,12.49,27.21,14583
2,0.66667, ,94.79,197.66,8.024315,24.115718, ,0.116776,0.768016,12.53,27.21,14580
2,0.68333, ,94.88,197.85,8.024374,24.115885, ,0.116779,0.768012,12.5,27.2,14578
2,0.7, ,94.88,197.84,8.023874,24.11622, ,0.11675,0.768004,12.47,27.2,14577
2,0.71667, ,94.79,197.66,8.02406,24.116403, ,0.116761,0.768,12.46,27.21,14575
2,0.73333, ,94.88,197.84,8.023968,24.116616, ,0.116756,0.767995,12.45,27.2,14574
2,0.75, ,94.96,198.03,8.023972,24.116783, ,0.116756,0.767991,12.47,27.19,14572
2,0.76667, ,94.97,198.03,8.024265,24.116631, ,0.116773,0.767995,12.49,27.19,14570
2,0.78333, ,94.96,198.03,8.023958,24.116996, ,0.116755,0.767986,12.52,27.19,14570
2,0.8, ,94.87,197.84,8.02364,24.117346, ,0.116737,0.767978,12.49,27.2,14569
2,0.81667, ,94.96,198.02,8.023906,24.117514, ,0.116753,0.767974,12.51,27.19,14565
2,0.83333, ,94.96,198.02,8.024198,24.117392, ,0.11677,0.767977,12.46,27.19,14566
2,0.85, ,94.96,198.02,8.024388,24.117864, ,0.116781,0.767966,12.46,27.19,14563
2,0.86667, ,94.96,198.02,8.02446,24.117955, ,0.116786,0.767964,12.47,27.19,14563
2,0.88333, ,94.96,198.02,8.024366,24.118229, ,0.11678,0.767957,12.46,27.19,14561
2,0.9, ,95.14,198.39,8.024474,24.118427, ,0.116787,0.767953,12.48,27.17,14558
2,0.91667, ,95.05,198.2,8.024417,24.118731, ,0.116783,0.767945,12.51,27.18,14557
2,0.93333, ,95.14,198.39,8.02441,24.118868, ,0.116783,0.767942,12.47,27.17,14555
2,0.95, ,95.23,198.58,8.024777,24.119158, ,0.116805,0.767935,12.44,27.16,14554
2,0.96667, ,95.14,198.38,8.024786,24.119538, ,0.116806,0.767926,12.46,27.17,14551
2,0.98333, ,95.14,198.38,8.02515,24.119523, ,0.116827,0.767927,12.47,27.17,14549
2,1, ,95.14,198.38,8.024797,24.119645, ,0.116806,0.767924,12.48,27.17,14549
2,1.01667, ,95.14,198.38,8.025025,24.119919, ,0.11682,0.767918,12.45,27.17,14548
2,1.03333, ,95.23,198.57,8.024205,24.120147, ,0.116772,0.767912,12.46,27.16,14545
2,1.05, ,95.32,198.76,8.024634,24.120284, ,0.116797,0.767909,12.49,27.15,14543
2,1.06667, ,95.32,198.75,8.024631,24.120725, ,0.116797,0.767899,12.54,27.15,14541
2,1.08333, ,95.32,198.75,8.024163,24.120771, ,0.116769,0.767897,12.5,27.15,14541
2,1.1, ,95.32,198.75,8.024065,24.120954, ,0.116764,0.767893,12.49,27.15,14537
2,1.11667, ,95.41,198.94,8.024559,24.121334, ,0.116793,0.767884,12.45,27.14,14537
2,1.13333, ,95.41,198.93,8.024688,24.121852, ,0.116801,0.767872,12.47,27.14,14534
2,1.15, ,95.32,198.75,8.02467,24.121852, ,0.1168,0.767872,12.48,27.15,14532
2,1.16667, ,95.59,199.31,8.024316,24.122141, ,0.116779,0.767865,12.52,27.12,14529
2,1.18333, ,95.5,199.12,8.024235,24.122369, ,0.116774,0.76786,12.52,27.13,14528
2,1.2, ,95.41,198.93,8.024727,24.122293, ,0.116803,0.767862,12.51,27.14,14525
2,1.21667, ,95.41,198.93,8.024742,24.122689, ,0.116804,0.767852,12.45,27.14,14527
2,1.23333, ,95.5,199.12,8.024879,24.122978, ,0.116813,0.767846,12.45,27.13,14524
2,1.25, ,95.59,199.3,8.025386,24.123191, ,0.116843,0.767841,12.48,27.12,14523
2,1.26667, ,95.59,199.3,8.025162,24.123176, ,0.11683,0.767841,12.49,27.12,14520
2,1.28333, ,95.68,199.49,8.024417,24.123785, ,0.116786,0.767827,12.49,27.11,14517
2,1.3, ,95.59,199.3,8.024403,24.124059, ,0.116785,0.76782,12.5,27.12,14514
2,1.31667, ,95.59,199.3,8.024589,24.124333, ,0.116796,0.767814,12.49,27.12,14511
2,1.33333, ,95.68,199.48,8.024654,24.124485, ,0.1168,0.76781,12.46,27.11,14509
2,1.35, ,95.77,199.67,8.024675,24.124881, ,0.116802,0.767801,12.47,27.1,14510
2,1.36667, ,95.67,199.48,8.024716,24.125033, ,0.116804,0.767797,12.47,27.11,14509
2,1.38333, ,95.77,199.67,8.025265,24.125383, ,0.116837,0.767789,12.49,27.1,14506
2,1.4, ,95.86,199.86,8.025288,24.12552, ,0.116838,0.767786,12.47,27.09,14504
2,1.41667, ,95.76,199.66,8.025036,24.125946, ,0.116823,0.767776,12.46,27.1,14502
2,1.43333, ,96.04,200.23,8.024755,24.126205, ,0.116807,0.76777,12.51,27.07,14501
2,1.45, ,95.85,199.85,8.024838,24.126464, ,0.116812,0.767764,12.5,27.09,14496
