1,2.31667, ,101.94,202.27,7.999643,27.517317, ,0.116974,0.691298,12.51,26.52,7983
1,2.33333, ,102.34,203.05,7.999476,27.517168, ,0.116964,0.691301,12.49,26.48,7980
1,2.35, ,101.94,202.27,7.999683,27.517566, ,0.116976,0.691293,12.5,26.52,7982
1,2.36667, ,102.04,202.46,7.999713,27.51745, ,0.116978,0.691295,12.51,26.51,7982
1,2.38333, ,102.33,203.04,7.999158,27.51788, ,0.116945,0.691286,12.49,26.48,7983
1,2.4, ,102.24,202.85,7.999301,27.51735, ,0.116954,0.691297,12.5,26.49,7982
1,2.41667, ,102.04,202.46,7.99948,27.517466, ,0.116964,0.691295,12.52,26.51,7983
1,2.43333, ,102.14,202.66,7.999545,27.517516, ,0.116968,0.691294,12.52,26.5,7984
1,2.45, ,101.94,202.26,7.999298,27.517615, ,0.116954,0.691291,12.51,26.52,7986
1,2.46667, ,102.04,202.46,7.999009,27.517781, ,0.116936,0.691288,12.52,26.51,7983
1,2.48333, ,102.04,202.46,7.999117,27.517797, ,0.116943,0.691288,12.5,26.51,7986
1,2.5, ,102.04,202.46,7.998632,27.517797, ,0.116914,0.691288,12.5,26.51,7985
1,2.51667, ,102.04,202.46,7.998516,27.517996, ,0.116907,0.691283,12.51,26.51,7988
1,2.53333, ,102.24,202.85,7.998194,27.517748, ,0.116888,0.691289,12.51,26.49,7988
1,2.55, ,102.14,202.65,7.999332,27.517863, ,0.116956,0.691286,12.51,26.5,7986
1,2.56667, ,102.14,202.65,7.998866,27.517781, ,0.116928,0.691288,12.49,26.5,7988
1,2.58333, ,102.04,202.46,7.998791,27.518079, ,0.116924,0.691281,12.51,26.51,7986
1,2.6, ,102.24,202.85,7.998761,27.518128, ,0.116922,0.69128,12.5,26.49,7987
1,2.61667, ,102.14,202.65,7.998908,27.51841, ,0.116931,0.691274,12.5,26.5,7989
1,2.63333, ,102.04,202.46,7.998994,27.518194, ,0.116936,0.691279,12.52,26.51,7991
1,2.65, ,101.74,201.87,7.998993,27.51836, ,0.116936,0.691275,12.5,26.54,7989
1,2.66667, ,102.04,202.46,7.999131,27.518343, ,0.116944,0.691276,12.5,26.51,7988
1,2.68333, ,101.94,202.26,7.999293,27.518327, ,0.116954,0.691276,12.51,26.52,7991
1,2.7, ,102.04,202.45,7.999237,27.518509, ,0.11695,0.691272,12.51,26.51,7989
1,2.71667, ,102.04,202.46,7.999329,27.518327, ,0.116956,0.691276,12.5,26.51,7990
1,2.73333, ,101.94,202.26,7.998589,27.518575, ,0.116912,0.691271,12.5,26.52,7992
1,2.75, ,102.04,202.45,7.998912,27.518641, ,0.116931,0.691269,12.5,26.51,7992
1,2.76667, ,101.94,202.26,7.999087,27.518608, ,0.116941,0.69127,12.49,26.52,7991
1,2.78333, ,101.84,202.06,7.999171,27.518559, ,0.116946,0.691271,12.51,26.53,7991
1,2.8, ,102.14,202.65,7.999012,27.518906, ,0.116937,0.691264,12.5,26.5,7991
1,2.81667, ,102.14,202.64,7.99913,27.519154, ,0.116944,0.691258,12.5,26.5,7992
1,2.83333, ,101.94,202.26,7.999,27.518972, ,0.116936,0.691262,12.5,26.52,7992
1,2.85, ,101.94,202.26,7.998765,27.519138, ,0.116922,0.691259,12.49,26.52,7994
1,2.86667, ,102.04,202.45,7.998907,27.51937, ,0.116931,0.691254,12.51,26.51,7991
1,2.88333, ,102.13,202.64,7.999075,27.519353, ,0.116941,0.691254,12.48,26.5,7994
1,2.9, ,101.84,202.06,7.998808,27.51975, ,0.116925,0.691245,12.5,26.53,7994
1,2.91667, ,102.04,202.45,7.999042,27.519668, ,0.116939,0.691247,12.52,26.51,7994
1,2.93333, ,101.94,202.25,7.998983,27.519519, ,0.116936,0.69125,12.52,26.52,7995
1,2.95, ,101.84,202.06,7.99865,27.519999, ,0.116916,0.69124,12.48,26.53,7992
1,2.96667, ,101.74,201.86,7.999449,27.519684, ,0.116964,0.691247,12.51,26.54,7995
1,2.98333, ,101.74,201.86,7.999056,27.520148, ,0.11694,0.691237,12.5,26.54,7996
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 18.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,101.84,202.05,7.998791,27.520363, ,0.116925,0.691232,12.46,26.53,7994
2,0.03333, ,101.74,201.86,7.997184,27.520379, ,0.116829,0.691232,12.46,26.54,7994
2,0.05, ,101.74,201.86,7.997073,27.520727, ,0.116822,0.691224,12.47,26.54,7994
2,0.06667, ,101.74,201.86,7.997493,27.520677, ,0.116847,0.691225,12.5,26.54,7992
2,0.08333, ,101.74,201.86,7.997207,27.520528, ,0.11683,0.691229,12.49,26.54,7990
2,0.1, ,101.84,202.05,7.997594,27.520777, ,0.116853,0.691223,12.45,26.53,7991
2,0.11667, ,101.64,201.66,7.996939,27.520975, ,0.116814,0.691219,12.49,26.55,7992
2,0.13333, ,101.84,202.05,7.996842,27.52119, ,0.116809,0.691214,12.49,26.53,7994
2,0.15, ,101.84,202.05,7.997164,27.521372, ,0.116828,0.69121,12.49,26.53,7993
2,0.16667, ,102.03,202.43,7.997475,27.521488, ,0.116847,0.691208,12.51,26.51,7992
2,0.18333, ,101.84,202.05,7.997624,27.521555, ,0.116856,0.691206,12.49,26.53,7994
2,0.2, ,101.94,202.24,7.997487,27.521488, ,0.116847,0.691208,12.44,26.52,7994
2,0.21667, ,101.74,201.85,7.99737,27.521869, ,0.116841,0.6912,12.44,26.54,7994
2,0.23333, ,101.84,202.04,7.997555,27.521869, ,0.116852,0.6912,12.47,26.53,7994
2,0.25, ,101.84,202.04,7.997366,27.522266, ,0.116841,0.691191,12.46,26.53,7993
2,0.26667, ,101.84,202.04,7.997232,27.522515, ,0.116833,0.691186,12.49,26.53,7994
2,0.28333, ,101.74,201.84,7.996117,27.522614, ,0.116766,0.691183,12.46,26.54,7995
2,0.3, ,102.03,202.43,7.996542,27.522597, ,0.116792,0.691184,12.52,26.51,7992
2,0.31667, ,101.64,201.65,7.99717,27.522862, ,0.116829,0.691178,12.48,26.55,7994
2,0.33333, ,101.84,202.04,7.997332,27.52278, ,0.116839,0.69118,12.46,26.53,7993
2,0.35, ,101.93,202.23,7.997407,27.523177, ,0.116843,0.691171,12.46,26.52,7993
2,0.36667, ,101.83,202.04,7.997233,27.52316, ,0.116833,0.691172,12.44,26.53,7991
2,0.38333, ,102.03,202.42,7.997298,27.523309, ,0.116837,0.691168,12.45,26.51,7992
2,0.4, ,101.83,202.03,7.99801,27.523508, ,0.11688,0.691164,12.47,26.53,7994
2,0.41667, ,102.03,202.42,7.997325,27.523707, ,0.116839,0.69116,12.46,26.51,7993
2,0.43333, ,101.93,202.22,7.99758,27.524004, ,0.116854,0.691153,12.49,26.52,7994
2,0.45, ,101.93,202.22,7.997304,27.524004, ,0.116838,0.691153,12.49,26.52,7993
2,0.46667, ,101.93,202.22,7.997309,27.524187, ,0.116838,0.691149,12.47,26.52,7994
2,0.48333, ,101.83,202.03,7.996636,27.524385, ,0.116798,0.691145,12.48,26.53,7993
2,0.5, ,101.83,202.03,7.997067,27.524468, ,0.116824,0.691143,12.48,26.53,7992
2,0.51667, ,101.83,202.02,7.997166,27.524766, ,0.11683,0.691137,12.47,26.53,7991
2,0.53333, ,102.03,202.41,7.997128,27.525047, ,0.116828,0.691131,12.46,26.51,7991
2,0.55, ,102.03,202.41,7.997549,27.52566, ,0.116853,0.691118,12.5,26.51,7990
2,0.56667, ,102.13,202.6,7.997191,27.525362, ,0.116832,0.691124,12.48,26.5,7989
2,0.58333, ,101.83,202.02,7.996938,27.525561, ,0.116817,0.69112,12.48,26.53,7989
2,0.6, ,101.93,202.21,7.99681,27.525809, ,0.116809,0.691114,12.46,26.52,7992
2,0.61667, ,102.03,202.41,7.996808,27.526074, ,0.116809,0.691109,12.46,26.51,7990
2,0.63333, ,101.93,202.21,7.996766,27.52609, ,0.116807,0.691108,12.45,26.52,7988
2,0.65, ,102.12,202.6,7.9968,27.526256, ,0.116809,0.691105,12.46,26.5,7989
2,0.65, ,102.12,202.6,7.997288,27.526719, ,0.116838,0.691095,12.47,26.5,7989
2,0.66667, ,102.12,202.6,7.996886,27.526786, ,0.116814,0.691093,12.5,26.5,7987
2,0.68333, ,102.12,202.59,7.997069,27.527166, ,0.116825,0.691085,12.49,26.5,7987
2,0.7, ,102.12,202.59,7.996606,27.527249, ,0.116798,0.691083,12.46,26.5,7988
2,0.71667, ,102.12,202.59,7.997074,27.527249, ,0.116826,0.691083,12.42,26.5,7986
2,0.73333, ,102.02,202.39,7.996541,27.527978, ,0.116794,0.691068,12.46,26.51,7986
2,0.75, ,102.02,202.4,7.99637,27.527531, ,0.116784,0.691077,12.46,26.51,7985
2,0.76667, ,102.02,202.39,7.996759,27.52768, ,0.116807,0.691074,12.44,26.51,7986
2,0.78333, ,101.83,202,7.99688,27.528209, ,0.116814,0.691063,12.46,26.53,7984
2,0.8, ,102.12,202.59,7.997198,27.528276, ,0.116833,0.691061,12.49,26.5,7986
2,0.81667, ,102.02,202.39,7.996528,27.528839, ,0.116794,0.691049,12.46,26.51,7985
2,0.83333, ,101.92,202.19,7.99661,27.529004, ,0.116799,0.691045,12.44,26.52,7986
2,0.85, ,102.12,202.58,7.996398,27.529236, ,0.116786,0.69104,12.49,26.5,7985
2,0.86667, ,102.12,202.58,7.996481,27.529435, ,0.116791,0.691036,12.47,26.5,7984
2,0.88333, ,102.12,202.58,7.996544,27.529782, ,0.116795,0.691029,12.48,26.5,7983
2,0.9, ,102.12,202.58,7.996232,27.529832, ,0.116777,0.691028,12.49,26.5,7983
2,0.91667, ,102.22,202.77,7.996486,27.530229, ,0.116792,0.691019,12.47,26.49,7984
2,0.93333, ,102.02,202.38,7.9964,27.530577, ,0.116787,0.691011,12.49,26.51,7982
2,0.95, ,102.12,202.57,7.996482,27.530709, ,0.116792,0.691009,12.47,26.5,7980
2,0.96667, ,102.02,202.37,7.996349,27.530842, ,0.116784,0.691006,12.43,26.51,7980
2,0.98333, ,102.21,202.76,7.99605,27.530792, ,0.116766,0.691007,12.49,26.49,7982
2,1, ,102.12,202.57,7.99609,27.531107, ,0.116769,0.691,12.45,26.5,7977
2,1.01667, ,102.12,202.56,7.995923,27.531686, ,0.116759,0.690987,12.45,26.5,7980
2,1.03333, ,102.11,202.56,7.996113,27.531902, ,0.116771,0.690983,12.46,26.5,7980
2,1.05, ,102.21,202.76,7.996106,27.532001, ,0.11677,0.690981,12.48,26.49,7976
2,1.06667, ,102.21,202.76,7.995997,27.5322, ,0.116764,0.690976,12.51,26.49,7978
2,1.08333, ,102.31,202.95,7.996148,27.532779, ,0.116773,0.690964,12.46,26.48,7980
2,1.1, ,102.21,202.75,7.995884,27.532829, ,0.116757,0.690963,12.48,26.49,7974
2,1.11667, ,102.31,202.94,7.995815,27.533143, ,0.116753,0.690956,12.46,26.48,7977
2,1.13333, ,102.31,202.94,7.995927,27.533458, ,0.11676,0.690949,12.42,26.48,7975
2,1.15, ,102.31,202.94,7.995961,27.533673, ,0.116762,0.690945,12.49,26.48,7974
2,1.16667, ,102.21,202.75,7.996009,27.53364, ,0.116765,0.690945,12.48,26.49,7976
2,1.18333, ,102.31,202.94,7.995836,27.534319, ,0.116755,0.690931,12.49,26.48,7973
2,1.2, ,102.31,202.93,7.995921,27.534899, ,0.11676,0.690918,12.48,26.48,7973
2,1.21667, ,102.31,202.93,7.996047,27.534915, ,0.116768,0.690918,12.47,26.48,7973
2,1.23333, ,102.5,203.32,7.996148,27.534932, ,0.116774,0.690917,12.43,26.46,7974
2,1.25, ,102.4,203.13,7.99645,27.535445, ,0.116792,0.690906,12.45,26.47,7972
2,1.26667, ,102.31,202.93,7.996305,27.535594, ,0.116784,0.690903,12.49,26.48,7973
2,1.28333, ,102.4,203.12,7.996507,27.535826, ,0.116796,0.690898,12.47,26.47,7971
2,1.3, ,102.5,203.32,7.996384,27.536223, ,0.116789,0.690889,12.46,26.46,7968
2,1.31667, ,102.4,203.12,7.996574,27.536422, ,0.1168,0.690885,12.48,26.47,7970
2,1.33333, ,102.3,202.92,7.996805,27.53672, ,0.116814,0.690879,12.48,26.48,7969
2,1.35, ,102.5,203.31,7.996393,27.537233, ,0.11679,0.690868,12.46,26.46,7968
2,1.36667, ,102.6,203.51,7.996675,27.537267, ,0.116807,0.690867,12.43,26.45,7966
2,1.38333, ,102.6,203.5,7.996469,27.537532, ,0.116794,0.690861,12.48,26.45,7967
2,1.4, ,102.4,203.11,7.996388,27.537929, ,0.11679,0.690853,12.45,26.47,7965
2,1.41667, ,102.5,203.3,7.996231,27.538061, ,0.116781,0.69085,12.43,26.46,7966
2,1.43333, ,102.5,203.3,7.996035,27.538542, ,0.116769,0.690839,12.48,26.46,7963
