1,1.01667, ,100.18,198.95,7.992449,27.464224, ,0.116519,0.692446,12.72,26.71,7542
1,1.03333, ,100.28,199.14,7.992368,27.463877, ,0.116514,0.692453,12.69,26.7,7541
1,1.05, ,100.28,199.14,7.992362,27.463811, ,0.116514,0.692455,12.72,26.7,7537
1,1.06667, ,100.18,198.95,7.992467,27.463513, ,0.11652,0.692461,12.73,26.71,7539
1,1.08333, ,100.28,199.15,7.99241,27.463084, ,0.116516,0.692471,12.72,26.7,7538
1,1.1, ,100.28,199.15,7.992419,27.462687, ,0.116517,0.692479,12.71,26.7,7537
1,1.11667, ,100.38,199.34,7.992367,27.462505, ,0.116513,0.692483,12.72,26.69,7538
1,1.13333, ,100.09,198.77,7.992128,27.462323, ,0.116499,0.692487,12.71,26.72,7538
1,1.15, ,100.48,199.54,7.992061,27.461761, ,0.116495,0.692499,12.71,26.68,7536
1,1.16667, ,100.38,199.35,7.991918,27.461629, ,0.116486,0.692502,12.72,26.69,7536
1,1.18333, ,100.19,198.96,7.991786,27.461728, ,0.116478,0.6925,12.72,26.71,7533
1,1.2, ,100.28,199.16,7.991752,27.46148, ,0.116476,0.692505,12.72,26.7,7536
1,1.21667, ,100.38,199.35,7.991642,27.460885, ,0.116469,0.692518,12.7,26.69,7534
1,1.23333, ,100.28,199.16,7.991678,27.460968, ,0.116472,0.692516,12.73,26.7,7533
1,1.25, ,100.38,199.35,7.991776,27.46072, ,0.116477,0.692522,12.73,26.69,7533
1,1.26667, ,100.38,199.35,7.991605,27.460307, ,0.116467,0.692531,12.71,26.69,7533
1,1.28333, ,100.38,199.36,7.991416,27.46001, ,0.116455,0.692537,12.7,26.69,7532
1,1.3, ,100.38,199.36,7.991291,27.459828, ,0.116448,0.692541,12.73,26.69,7530
1,1.31667, ,100.48,199.55,7.99118,27.459514, ,0.116441,0.692548,12.7,26.68,7531
1,1.33333, ,100.58,199.74,7.990928,27.45953, ,0.116426,0.692547,12.74,26.67,7530
1,1.35, ,100.38,199.36,7.990943,27.459183, ,0.116427,0.692555,12.69,26.69,7528
1,1.36667, ,100.58,199.74,7.990625,27.459134, ,0.116408,0.692556,12.73,26.67,7528
1,1.38333, ,100.58,199.74,7.990416,27.459068, ,0.116395,0.692557,12.71,26.67,7530
1,1.4, ,100.58,199.75,7.990441,27.458968, ,0.116397,0.69256,12.74,26.67,7529
1,1.41667, ,100.48,199.56,7.99066,27.458539, ,0.11641,0.692569,12.71,26.68,7526
1,1.43333, ,100.58,199.75,7.99062,27.458357, ,0.116407,0.692573,12.71,26.67,7526
1,1.45, ,100.77,200.13,7.990458,27.458307, ,0.116398,0.692574,12.7,26.65,7524
1,1.46667, ,100.58,199.75,7.990526,27.458109, ,0.116401,0.692578,12.7,26.67,7524
1,1.48333, ,100.77,200.14,7.990552,27.457778, ,0.116403,0.692585,12.7,26.65,7524
1,1.5, ,100.58,199.75,7.990427,27.457712, ,0.116395,0.692587,12.72,26.67,7526
1,1.51667, ,100.58,199.76,7.990112,27.457431, ,0.116376,0.692593,12.73,26.67,7525
1,1.53333, ,100.77,200.14,7.990202,27.457431, ,0.116382,0.692593,12.73,26.65,7524
1,1.55, ,100.68,199.95,7.990233,27.457233, ,0.116384,0.692597,12.72,26.66,7522
1,1.56667, ,100.58,199.76,7.990446,27.456853, ,0.116396,0.692605,12.72,26.67,7521
1,1.58333, ,100.68,199.95,7.99029,27.456903, ,0.116387,0.692604,12.7,26.66,7523
1,1.6, ,100.68,199.95,7.990165,27.45682, ,0.116379,0.692606,12.72,26.66,7522
1,1.61667, ,100.58,199.76,7.989926,27.456704, ,0.116365,0.692609,12.71,26.67,7520
1,1.63333, ,100.68,199.95,7.990289,27.456258, ,0.116386,0.692618,12.7,26.66,7520
1,1.65, ,100.48,199.57,7.990331,27.456275, ,0.116389,0.692618,12.7,26.68,7518
1,1.66667, ,100.77,200.15,7.990307,27.456308, ,0.116387,0.692617,12.71,26.65,7522
1,1.68333, ,100.68,199.96,7.990195,27.456027, ,0.116381,0.692623,12.73,26.66,7519
1,1.7, ,100.87,200.34,7.990201,27.456043, ,0.116381,0.692623,12.7,26.64,7520
1,1.71667, ,100.68,199.96,7.990093,27.456027, ,0.116375,0.692623,12.69,26.66,7518
1,1.73333, ,100.77,200.15,7.990088,27.455961, ,0.116374,0.692625,12.7,26.65,7517
1,1.75, ,100.68,199.96,7.990091,27.455581, ,0.116374,0.692633,12.71,26.66,7516
1,1.76667, ,100.77,200.15,7.990137,27.455729, ,0.116377,0.69263,12.72,26.65,7516
1,1.78333, ,100.77,200.15,7.98984,27.455415, ,0.116359,0.692636,12.72,26.65,7516
1,1.8, ,100.77,200.15,7.989875,27.455564, ,0.116361,0.692633,12.69,26.65,7517
1,1.81667, ,100.87,200.34,7.989763,27.4553, ,0.116355,0.692639,12.7,26.64,7517
1,1.83333, ,100.78,200.15,7.989735,27.455052, ,0.116353,0.692644,12.72,26.65,7517
1,1.85, ,100.58,199.77,7.989737,27.454837, ,0.116353,0.692649,12.72,26.67,7517
1,1.86667, ,100.78,200.16,7.989522,27.454754, ,0.11634,0.692651,12.7,26.65,7515
1,1.88333, ,100.87,200.35,7.989244,27.454969, ,0.116323,0.692646,12.7,26.64,7517
1,1.9, ,100.68,199.96,7.989168,27.454804, ,0.116319,0.69265,12.7,26.66,7516
1,1.91667, ,100.87,200.35,7.989118,27.454953, ,0.116316,0.692647,12.72,26.64,7514
1,1.93333, ,100.87,200.35,7.989396,27.454787, ,0.116332,0.69265,12.7,26.64,7517
1,1.95, ,100.97,200.54,7.989413,27.454804, ,0.116333,0.69265,12.72,26.63,7516
1,1.96667, ,100.87,200.35,7.989141,27.454391, ,0.116317,0.692659,12.71,26.64,7516
1,1.98333, ,100.97,200.54,7.988941,27.454655, ,0.116305,0.692653,12.73,26.63,7515
1,2, ,101.07,200.73,7.988863,27.454606, ,0.116301,0.692654,12.71,26.62,7515
1,2.01667, ,101.07,200.73,7.988566,27.454358, ,0.116283,0.692659,12.7,26.62,7513
1,2.03333, ,100.78,200.16,7.988821,27.454639, ,0.116298,0.692653,12.74,26.65,7514
1,2.05, ,100.87,200.35,7.988698,27.454275, ,0.116291,0.692661,12.71,26.64,7514
1,2.06667, ,101.07,200.74,7.988627,27.454242, ,0.116286,0.692662,12.7,26.62,7511
1,2.08333, ,101.26,201.12,7.988379,27.45444, ,0.116272,0.692658,12.71,26.6,7514
1,2.1, ,100.97,200.54,7.98844,27.454358, ,0.116275,0.692659,12.7,26.63,7512
1,2.11667, ,101.07,200.74,7.988476,27.454308, ,0.116277,0.69266,12.71,26.62,7510
1,2.13333, ,100.97,200.54,7.988585,27.454226, ,0.116284,0.692662,12.71,26.63,7511
1,2.15, ,101.07,200.74,7.988603,27.454226, ,0.116285,0.692662,12.71,26.62,7510
1,2.16667, ,101.07,200.74,7.988454,27.454093, ,0.116276,0.692665,12.69,26.62,7511
1,2.18333, ,100.97,200.55,7.988367,27.45373, ,0.116271,0.692673,12.71,26.63,7508
1,2.2, ,101.07,200.74,7.988207,27.454242, ,0.116261,0.692662,12.72,26.62,7511
1,2.21667, ,100.97,200.55,7.98809,27.453895, ,0.116254,0.692669,12.7,26.63,7511
1,2.23333, ,101.16,200.93,7.98825,27.454126, ,0.116264,0.692664,12.72,26.61,7511
1,2.25, ,101.16,200.93,7.988381,27.454226, ,0.116272,0.692662,12.72,26.61,7509
1,2.26667, ,101.16,200.93,7.988225,27.454242, ,0.116262,0.692662,12.71,26.61,7513
1,2.28333, ,100.97,200.54,7.988128,27.454391, ,0.116257,0.692659,12.7,26.63,7504
1,2.3, ,101.16,200.93,7.98778,27.454407, ,0.116236,0.692658,12.72,26.61,7517
1,2.31667, ,101.16,200.93,7.987853,27.454275, ,0.11624,0.692661,12.72,26.61,7511
1,2.33333, ,101.26,201.12,7.988081,27.454176, ,0.116254,0.692663,12.7,26.6,7500
1,2.35, ,101.07,200.74,7.987841,27.454226, ,0.116239,0.692662,12.69,26.62,7500
1,2.36667, ,101.16,200.93,7.987768,27.454325, ,0.116235,0.69266,12.69,26.61,7498
1,2.38333, ,101.16,200.93,7.987667,27.454308, ,0.116229,0.69266,12.71,26.61,7503
1,2.4, ,101.26,201.12,7.987517,27.454341, ,0.11622,0.69266,12.71,26.6,7496
1,2.41667, ,101.26,201.12,7.98748,27.454374, ,0.116218,0.692659,12.71,26.6,7437
1,2.43333, ,101.26,201.12,7.987457,27.454259, ,0.116217,0.692662,12.72,26.6,7464
1,2.45, ,101.36,201.31,7.987216,27.454457, ,0.116202,0.692657,12.71,26.59,7464
1,2.46667, ,101.36,201.31,7.98718,27.454473, ,0.1162,0.692657,12.71,26.59,7416
1,2.48333, ,101.26,201.12,7.987252,27.454374, ,0.116204,0.692659,12.69,26.6,7415
1,2.5, ,101.16,200.93,7.987222,27.454457, ,0.116203,0.692657,12.7,26.61,7423
1,2.51667, ,101.36,201.31,7.98712,27.454391, ,0.116197,0.692659,12.7,26.59,7415
1,2.53333, ,101.36,201.31,7.987198,27.454391, ,0.116201,0.692659,12.7,26.59,7431
1,2.55, ,101.36,201.31,7.987148,27.454622, ,0.116198,0.692654,12.71,26.59,7437
1,2.56667, ,101.36,201.31,7.987124,27.454622, ,0.116197,0.692654,12.7,26.59,7451
1,2.58333, ,101.36,201.31,7.987053,27.454622, ,0.116193,0.692654,12.7,26.59,7462
1,2.6, ,101.36,201.31,7.986859,27.454804, ,0.116181,0.69265,12.72,26.59,7461
1,2.61667, ,101.36,201.31,7.986949,27.454854, ,0.116186,0.692649,12.72,26.59,7465
1,2.63333, ,101.26,201.12,7.986602,27.454771, ,0.116166,0.69265,12.7,26.6,7469
1,2.65, ,101.36,201.31,7.98645,27.454953, ,0.116157,0.692647,12.7,26.59,7469
1,2.66667, ,101.26,201.12,7.986436,27.455201, ,0.116156,0.692641,12.69,26.6,7468
1,2.68333, ,101.45,201.5,7.986216,27.455002, ,0.116143,0.692645,12.7,26.58,7468
1,2.7, ,101.36,201.31,7.986141,27.455382, ,0.116139,0.692637,12.71,26.59,7466
1,2.71667, ,101.26,201.11,7.986385,27.455548, ,0.116153,0.692634,12.71,26.6,7465
1,2.73333, ,101.36,201.31,7.986669,27.455316, ,0.11617,0.692639,12.69,26.59,7466
1,2.75, ,101.45,201.5,7.98668,27.455498, ,0.116171,0.692635,12.7,26.58,7466
1,2.76667, ,101.55,201.69,7.986451,27.455614, ,0.116157,0.692632,12.69,26.57,7467
1,2.78333, ,101.26,201.11,7.986132,27.455713, ,0.116138,0.69263,12.69,26.6,7469
1,2.8, ,101.55,201.69,7.986282,27.455729, ,0.116147,0.69263,12.72,26.57,7470
1,2.81667, ,101.36,201.31,7.986211,27.455581, ,0.116143,0.692633,12.72,26.59,7469
1,2.83333, ,101.45,201.5,7.986082,27.456027, ,0.116135,0.692623,12.69,26.58,7472
1,2.85, ,101.55,201.69,7.986082,27.455977, ,0.116135,0.692624,12.71,26.57,7473
1,2.86667, ,101.36,201.3,7.986112,27.455994, ,0.116137,0.692624,12.7,26.59,7470
1,2.88333, ,101.45,201.5,7.986207,27.45606, ,0.116143,0.692623,12.7,26.58,7472
1,2.9, ,101.26,201.11,7.986212,27.456275, ,0.116143,0.692618,12.7,26.6,7473
1,2.91667, ,101.35,201.3,7.986415,27.456357, ,0.116155,0.692616,12.72,26.59,7472
1,2.93333, ,101.45,201.49,7.986276,27.45644, ,0.116147,0.692614,12.7,26.58,7471
1,2.95, ,101.26,201.11,7.986418,27.456671, ,0.116156,0.692609,12.69,26.6,7473
1,2.96667, ,101.35,201.3,7.986024,27.456489, ,0.116132,0.692613,12.69,26.59,7473
1,2.98333, ,101.35,201.3,7.985871,27.456837, ,0.116123,0.692606,12.71,26.59,7472
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 18.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,101.45,201.49,7.986104,27.457018, ,0.116137,0.692602,12.7,26.58,7473
2,0.03333, ,101.26,201.1,7.985193,27.456903, ,0.116083,0.692604,12.68,26.6,7504
2,0.05, ,101.45,201.49,7.985468,27.457035, ,0.116099,0.692601,12.7,26.58,7519
2,0.06667, ,101.26,201.1,7.985743,27.457184, ,0.116116,0.692598,12.64,26.6,7520
2,0.08333, ,101.45,201.49,7.985794,27.457448, ,0.116119,0.692593,12.67,26.58,7514
2,0.1, ,101.45,201.49,7.98559,27.457498, ,0.116107,0.692591,12.66,26.58,7509
2,0.11667, ,101.35,201.29,7.985636,27.457729, ,0.11611,0.692586,12.67,26.59,7508
2,0.13333, ,101.64,201.87,7.985773,27.457927, ,0.116118,0.692582,12.65,26.56,7504
2,0.15, ,101.55,201.68,7.985696,27.457812, ,0.116113,0.692585,12.68,26.57,7503
2,0.16667, ,101.26,201.1,7.985442,27.458043, ,0.116098,0.69258,12.67,26.6,7501
2,0.18333, ,101.45,201.48,7.984902,27.458059, ,0.116066,0.692579,12.64,26.58,7501
2,0.2, ,101.45,201.48,7.984875,27.458456, ,0.116065,0.692571,12.67,26.58,7499
2,0.21667, ,101.45,201.48,7.984774,27.458357, ,0.116058,0.692573,12.69,26.58,7498
2,0.23333, ,101.45,201.48,7.984881,27.458456, ,0.116065,0.692571,12.66,26.58,7499
2,0.25, ,101.55,201.67,7.984647,27.458506, ,0.116051,0.69257,12.68,26.57,7495
2,0.26667, ,101.45,201.48,7.984442,27.458671, ,0.116039,0.692566,12.65,26.58,7492
2,0.28333, ,101.45,201.48,7.984127,27.459018, ,0.11602,0.692559,12.7,26.58,7493
2,0.3, ,101.55,201.67,7.984299,27.459183, ,0.116031,0.692555,12.69,26.57,7491
2,0.31667, ,101.45,201.47,7.984436,27.459398, ,0.116039,0.69255,12.69,26.58,7488
2,0.33333, ,101.54,201.67,7.984693,27.459448, ,0.116054,0.692549,12.65,26.57,7465
2,0.35, ,101.54,201.67,7.984939,27.459464, ,0.116069,0.692549,12.68,26.57,7472
2,0.36667, ,101.54,201.67,7.984662,27.459629, ,0.116052,0.692545,12.69,26.57,7486
2,0.38333, ,101.64,201.86,7.984226,27.460092, ,0.116027,0.692535,12.71,26.56,7464
2,0.4, ,101.64,201.86,7.984796,27.460059, ,0.116061,0.692536,12.7,26.56,7476
2,0.41667, ,101.45,201.47,7.984644,27.460324, ,0.116052,0.69253,12.7,26.58,7511
2,0.43333, ,101.64,201.86,7.984404,27.46039, ,0.116037,0.692529,12.66,26.56,7508
2,0.45, ,101.74,202.05,7.984384,27.460638, ,0.116036,0.692523,12.68,26.55,7509
2,0.46667, ,101.45,201.47,7.984755,27.46072, ,0.116058,0.692522,12.65,26.58,7507
2,0.48333, ,101.44,201.46,7.984806,27.4611, ,0.116062,0.692513,12.68,26.58,7501
2,0.5, ,101.74,202.04,7.984691,27.461199, ,0.116055,0.692511,12.68,26.55,7500
2,0.51667, ,101.64,201.85,7.984834,27.461266, ,0.116063,0.69251,12.67,26.56,7501
2,0.53333, ,101.74,202.04,7.984467,27.46148, ,0.116042,0.692505,12.65,26.55,7509
2,0.55, ,101.64,201.85,7.984435,27.461662, ,0.11604,0.692501,12.69,26.56,7510
2,0.56667, ,101.64,201.84,7.984479,27.462142, ,0.116043,0.692491,12.65,26.56,7504
2,0.58333, ,101.74,202.04,7.98449,27.46234, ,0.116043,0.692487,12.69,26.55,7500
2,0.58333, ,101.74,202.04,7.985228,27.462274, ,0.116087,0.692488,12.71,26.55,7457
2,0.6, ,101.93,202.42,7.984764,27.462538, ,0.11606,0.692482,12.7,26.53,7456
2,0.61667, ,101.83,202.23,7.984216,27.462819, ,0.116027,0.692476,12.69,26.54,7460
2,0.63333, ,101.93,202.42,7.984274,27.463117, ,0.116031,0.69247,12.68,26.53,7463
2,0.65, ,101.83,202.23,7.984242,27.463282, ,0.116029,0.692466,12.6,26.54,7464
2,0.66667, ,101.83,202.22,7.98448,27.46353, ,0.116043,0.692461,12.67,26.54,7470
2,0.68333, ,101.93,202.42,7.984127,27.463447, ,0.116022,0.692463,12.66,26.53,7475
2,0.71667, ,101.73,202.03,7.983657,27.463794, ,0.115994,0.692455,12.65,26.55,7474
2,0.75, ,102.03,202.61,7.983829,27.463927, ,0.116005,0.692452,12.68,26.52,7453
2,0.76667, ,101.93,202.41,7.983814,27.464323, ,0.116004,0.692444,12.69,26.53,7450
2,0.78333, ,102.12,202.8,7.983871,27.46467, ,0.116008,0.692436,12.65,26.51,7448
2,0.8, ,101.93,202.41,7.983907,27.464753, ,0.11601,0.692434,12.66,26.53,7453
2,0.81667, ,102.12,202.8,7.983845,27.464968, ,0.116006,0.69243,12.69,26.51,7455
2,0.83333, ,102.22,202.99,7.983987,27.465232, ,0.116015,0.692424,12.69,26.5,7452
2,0.85, ,102.32,203.19,7.984069,27.465447, ,0.11602,0.692419,12.7,26.49,7438
2,0.86667, ,102.32,203.18,7.983815,27.465695, ,0.116005,0.692414,12.66,26.49,7438
2,0.88333, ,102.42,203.38,7.983567,27.465993, ,0.11599,0.692408,12.67,26.48,7449
2,0.9, ,102.42,203.38,7.983391,27.466191, ,0.11598,0.692403,12.67,26.48,7432
2,0.91667, ,102.51,203.57,7.983731,27.466489, ,0.116,0.692397,12.66,26.47,7436
2,0.93333, ,102.61,203.76,7.98371,27.466852, ,0.115999,0.692389,12.69,26.46,7426
2,0.95, ,102.42,203.37,7.983601,27.466968, ,0.115993,0.692387,12.7,26.48,7426
2,0.96667, ,102.61,203.76,7.983516,27.467051, ,0.115988,0.692385,12.71,26.46,7445
2,0.98333, ,102.61,203.76,7.983375,27.467414, ,0.115979,0.692377,12.66,26.46,7446
2,1, ,102.71,203.96,7.983452,27.46753, ,0.115984,0.692374,12.67,26.45,7452
2,1.01667, ,102.51,203.56,7.983409,27.467745, ,0.115982,0.69237,12.67,26.47,7454
2,1.03333, ,102.51,203.56,7.98288,27.467844, ,0.11595,0.692368,12.66,26.47,7450
2,1.05, ,102.71,203.95,7.982533,27.468522, ,0.11593,0.692353,12.66,26.45,7450
2,1.06667, ,102.81,204.15,7.982472,27.468687, ,0.115926,0.692349,12.65,26.44,7446
2,1.08333, ,102.81,204.15,7.982753,27.468737, ,0.115943,0.692348,12.71,26.44,7444
2,1.1, ,102.61,203.75,7.982834,27.469133, ,0.115948,0.69234,12.66,26.46,7442
2,1.11667, ,102.81,204.14,7.983083,27.469448, ,0.115963,0.692333,12.67,26.44,7440
2,1.13333, ,103,204.53,7.983112,27.469646, ,0.115965,0.692329,12.71,26.42,7439
2,1.15, ,103.1,204.73,7.983186,27.470125, ,0.115969,0.692318,12.66,26.41,7439
2,1.16667, ,103.2,204.92,7.983089,27.470274, ,0.115964,0.692315,12.64,26.4,7438
2,1.18333, ,103.1,204.72,7.983248,27.470588, ,0.115973,0.692308,12.66,26.41,7436
2,1.2, ,103,204.53,7.983235,27.470704, ,0.115973,0.692306,12.68,26.42,7435
2,1.21667, ,103.1,204.72,7.98337,27.471035, ,0.115981,0.692299,12.68,26.41,7435
2,1.23333, ,103.2,204.92,7.983632,27.471316, ,0.115997,0.692292,12.69,26.4,7432
2,1.25, ,103.1,204.72,7.983377,27.471679, ,0.115982,0.692285,12.69,26.41,7431
2,1.26667, ,103,204.52,7.983446,27.471977, ,0.115986,0.692278,12.66,26.42,7431
2,1.28333, ,103.2,204.91,7.983528,27.472324, ,0.115991,0.692271,12.65,26.4,7429
2,1.3, ,103.2,204.91,7.983292,27.472506, ,0.115977,0.692267,12.7,26.4,7427
2,1.31667, ,103.4,205.3,7.983236,27.47277, ,0.115974,0.692261,12.7,26.38,7426
2,1.33333, ,103.1,204.71,7.98327,27.473035, ,0.115976,0.692255,12.68,26.41,7426
2,1.35, ,103,204.51,7.983249,27.473432, ,0.115975,0.692247,12.71,26.42,7422
2,1.36667, ,103.5,205.5,7.983637,27.473647, ,0.115998,0.692242,12.68,26.37,7423
2,1.38333, ,103.4,205.29,7.983495,27.474076, ,0.11599,0.692233,12.66,26.38,7422
2,1.4, ,103.49,205.49,7.983199,27.474457, ,0.115972,0.692225,12.63,26.37,7420
2,1.41667, ,103.49,205.49,7.983257,27.474589, ,0.115976,0.692222,12.69,26.37,7420
2,1.43333, ,103.49,205.49,7.983254,27.474953, ,0.115976,0.692214,12.66,26.37,7417
2,1.45, ,103.49,205.49,7.983301,27.475151, ,0.115979,0.692209,12.69,26.37,7419
2,1.46667, ,103.59,205.68,7.983371,27.475399, ,0.115983,0.692204,12.69,26.36,7413
