1,1.35, ,93.46,195.49,8.034265,23.931349, ,0.117272,0.772358,12.23,27.39,14625
1,1.36667, ,93.37,195.31,8.03417,23.931092, ,0.117266,0.772364,12.26,27.4,14625
1,1.38333, ,93.54,195.68,8.034075,23.930834, ,0.11726,0.77237,12.26,27.38,14625
1,1.4, ,93.46,195.5,8.033982,23.930364, ,0.117255,0.772381,12.26,27.39,14626
1,1.41667, ,93.55,195.68,8.033966,23.930152, ,0.117254,0.772386,12.23,27.38,14627
1,1.43333, ,93.46,195.5,8.033706,23.930046, ,0.117238,0.772389,12.25,27.39,14626
1,1.45, ,93.55,195.69,8.033776,23.929607, ,0.117242,0.772399,12.24,27.38,14624
1,1.46667, ,93.55,195.69,8.033414,23.92938, ,0.117221,0.772405,12.27,27.38,14626
1,1.48333, ,93.55,195.69,8.033664,23.929213, ,0.117235,0.772409,12.24,27.38,14624
1,1.5, ,93.37,195.32,8.033739,23.928925, ,0.11724,0.772415,12.26,27.4,14623
1,1.51667, ,93.46,195.51,8.033349,23.928501, ,0.117216,0.772425,12.25,27.39,14624
1,1.53333, ,93.55,195.69,8.033627,23.928516, ,0.117233,0.772425,12.25,27.38,14624
1,1.55, ,93.55,195.7,8.033442,23.928213, ,0.117222,0.772432,12.24,27.38,14625
1,1.56667, ,93.46,195.51,8.0335,23.927819, ,0.117225,0.772442,12.26,27.39,14624
1,1.58333, ,93.46,195.52,8.033776,23.927425, ,0.117241,0.772451,12.25,27.39,14622
1,1.6, ,93.55,195.7,8.033363,23.927546, ,0.117217,0.772448,12.24,27.38,14624
1,1.61667, ,93.46,195.52,8.033664,23.927046, ,0.117234,0.77246,12.26,27.39,14624
1,1.63333, ,93.46,195.52,8.033308,23.926758, ,0.117213,0.772467,12.26,27.39,14624
1,1.65, ,93.46,195.52,8.033528,23.926683, ,0.117226,0.772468,12.25,27.39,14623
1,1.66667, ,93.55,195.71,8.033128,23.926607, ,0.117203,0.77247,12.26,27.38,14624
1,1.68333, ,93.46,195.52,8.03333,23.926349, ,0.117214,0.772476,12.26,27.39,14622
1,1.7, ,93.55,195.71,8.033473,23.92594, ,0.117223,0.772486,12.23,27.38,14622
1,1.71667, ,93.46,195.53,8.033327,23.925955, ,0.117214,0.772485,12.24,27.39,14621
1,1.73333, ,93.55,195.71,8.033312,23.925592, ,0.117213,0.772494,12.23,27.38,14622
1,1.75, ,93.55,195.71,8.033496,23.925349, ,0.117224,0.7725,12.25,27.38,14622
1,1.76667, ,93.46,195.53,8.033605,23.92538, ,0.11723,0.772499,12.24,27.39,14620
1,1.78333, ,93.38,195.35,8.033699,23.925046, ,0.117235,0.772507,12.25,27.4,14623
1,1.8, ,93.55,195.72,8.033476,23.924895, ,0.117222,0.772511,12.25,27.38,14620
1,1.81667, ,93.55,195.72,8.033782,23.924546, ,0.11724,0.772519,12.26,27.38,14620
1,1.83333, ,93.55,195.72,8.033478,23.924607, ,0.117222,0.772517,12.27,27.38,14620
1,1.85, ,93.47,195.54,8.033195,23.92441, ,0.117205,0.772522,12.26,27.39,14621
1,1.86667, ,93.55,195.72,8.03347,23.924152, ,0.117221,0.772528,12.25,27.38,14620
1,1.88333, ,93.55,195.72,8.033285,23.923819, ,0.11721,0.772536,12.26,27.38,14622
1,1.9, ,93.55,195.72,8.033134,23.923622, ,0.117201,0.772541,12.23,27.38,14621
1,1.91667, ,93.55,195.72,8.033024,23.923728, ,0.117195,0.772538,12.24,27.38,14619
1,1.93333, ,93.55,195.73,8.032893,23.923425, ,0.117187,0.772545,12.23,27.38,14618
1,1.95, ,93.56,195.73,8.032785,23.923274, ,0.117181,0.772549,12.25,27.38,14621
1,1.96667, ,93.64,195.91,8.033298,23.922971, ,0.117211,0.772556,12.24,27.37,14619
1,1.98333, ,93.56,195.73,8.033495,23.922637, ,0.117222,0.772564,12.23,27.38,14620
1,2, ,93.56,195.73,8.032946,23.92291, ,0.11719,0.772557,12.24,27.38,14621
1,2.01667, ,93.56,195.73,8.033266,23.922456, ,0.117209,0.772568,12.23,27.38,14619
1,2.03333, ,93.64,195.92,8.033358,23.922304, ,0.117214,0.772572,12.26,27.37,14619
1,2.05, ,93.64,195.92,8.033604,23.922592, ,0.117229,0.772565,12.25,27.37,14619
1,2.06667, ,93.64,195.92,8.03334,23.922304, ,0.117213,0.772572,12.25,27.37,14620
1,2.08333, ,93.64,195.92,8.033127,23.922289, ,0.1172,0.772572,12.23,27.37,14619
1,2.1, ,93.56,195.74,8.033342,23.922016, ,0.117213,0.772578,12.25,27.38,14619
1,2.11667, ,93.65,195.92,8.032797,23.921925, ,0.117181,0.772581,12.24,27.37,14619
1,2.13333, ,93.65,195.92,8.032689,23.921698, ,0.117174,0.772586,12.25,27.37,14619
1,2.15, ,93.65,195.92,8.032666,23.921607, ,0.117173,0.772588,12.24,27.37,14619
1,2.16667, ,93.56,195.74,8.032619,23.921425, ,0.11717,0.772592,12.25,27.38,14621
1,2.18333, ,93.65,195.92,8.032843,23.921516, ,0.117183,0.77259,12.25,27.37,14618
1,2.2, ,93.65,195.92,8.032837,23.92141, ,0.117183,0.772593,12.26,27.37,14618
1,2.21667, ,93.73,196.11,8.032744,23.920926, ,0.117177,0.772604,12.25,27.36,14619
1,2.23333, ,93.56,195.74,8.032543,23.921077, ,0.117165,0.772601,12.25,27.38,14619
1,2.25, ,93.56,195.74,8.032372,23.921183, ,0.117155,0.772598,12.25,27.38,14618
1,2.26667, ,93.56,195.74,8.033252,23.921153, ,0.117207,0.772599,12.23,27.38,14618
1,2.28333, ,93.65,195.93,8.033109,23.92088, ,0.117199,0.772605,12.24,27.37,14619
1,2.3, ,93.65,195.93,8.03331,23.920804, ,0.11721,0.772607,12.25,27.37,14619
1,2.31667, ,93.56,195.74,8.033336,23.920562, ,0.117212,0.772613,12.24,27.38,14618
1,2.33333, ,93.56,195.74,8.033033,23.920517, ,0.117194,0.772614,12.23,27.38,14620
1,2.35, ,93.65,195.93,8.033064,23.920456, ,0.117196,0.772615,12.26,27.37,14618
1,2.36667, ,93.56,195.74,8.032796,23.920517, ,0.11718,0.772614,12.24,27.38,14616
1,2.38333, ,93.65,195.93,8.032728,23.920032, ,0.117176,0.772625,12.24,27.37,14618
1,2.4, ,93.56,195.75,8.032697,23.920017, ,0.117174,0.772626,12.25,27.38,14617
1,2.41667, ,93.65,195.93,8.03273,23.919759, ,0.117176,0.772632,12.24,27.37,14617
1,2.43333, ,93.56,195.75,8.032594,23.920047, ,0.117168,0.772625,12.25,27.38,14618
1,2.45, ,93.56,195.75,8.032875,23.91982, ,0.117184,0.77263,12.25,27.38,14616
1,2.46667, ,93.56,195.75,8.032625,23.919986, ,0.11717,0.772626,12.25,27.38,14617
1,2.48333, ,93.74,196.12,8.032668,23.91988, ,0.117172,0.772629,12.25,27.36,14616
1,2.5, ,93.65,195.93,8.032197,23.919668, ,0.117144,0.772634,12.24,27.37,14617
1,2.51667, ,93.56,195.75,8.03229,23.919456, ,0.11715,0.772639,12.24,27.38,14617
1,2.53333, ,93.65,195.93,8.032433,23.919698, ,0.117158,0.772633,12.25,27.37,14615
1,2.55, ,93.65,195.93,8.032525,23.919562, ,0.117164,0.772636,12.25,27.37,14619
1,2.56667, ,93.47,195.57,8.032588,23.919365, ,0.117167,0.772641,12.24,27.39,14619
1,2.58333, ,93.65,195.94,8.032775,23.919456, ,0.117178,0.772639,12.25,27.37,14618
1,2.6, ,93.65,195.94,8.032661,23.91935, ,0.117171,0.772641,12.25,27.37,14614
1,2.61667, ,93.56,195.75,8.032515,23.91935, ,0.117163,0.772641,12.25,27.38,14617
1,2.63333, ,93.56,195.75,8.032498,23.919214, ,0.117162,0.772645,12.25,27.38,14615
1,2.65, ,93.74,196.12,8.03247,23.918971, ,0.11716,0.77265,12.26,27.36,14616
1,2.66667, ,93.65,195.94,8.032324,23.918956, ,0.117151,0.772651,12.23,27.37,14618
1,2.68333, ,93.74,196.13,8.032545,23.918714, ,0.117164,0.772656,12.25,27.36,14618
1,2.7, ,93.65,195.94,8.032452,23.918926, ,0.117159,0.772651,12.24,27.37,14617
1,2.71667, ,93.65,195.94,8.03258,23.918805, ,0.117166,0.772654,12.23,27.37,14617
1,2.73333, ,93.65,195.94,8.032335,23.919093, ,0.117152,0.772648,12.24,27.37,14617
1,2.75, ,93.56,195.76,8.032205,23.918699, ,0.117144,0.772657,12.23,27.38,14614
1,2.76667, ,93.74,196.12,8.031954,23.918956, ,0.11713,0.772651,12.25,27.36,14617
1,2.78333, ,93.65,195.94,8.032064,23.918911, ,0.117136,0.772652,12.25,27.37,14615
1,2.8, ,93.56,195.76,8.032538,23.918759, ,0.117164,0.772655,12.25,27.38,14615
1,2.81667, ,93.74,196.12,8.032374,23.91879, ,0.117154,0.772655,12.24,27.36,14615
1,2.83333, ,93.65,195.94,8.032386,23.918759, ,0.117155,0.772655,12.23,27.37,14616
1,2.85, ,93.65,195.94,8.032161,23.918911, ,0.117142,0.772652,12.24,27.37,14615
1,2.86667, ,93.74,196.12,8.031967,23.918835, ,0.11713,0.772654,12.24,27.36,14616
1,2.88333, ,93.74,196.12,8.031731,23.918744, ,0.117116,0.772656,12.25,27.36,14618
1,2.9, ,93.65,195.94,8.031883,23.918729, ,0.117125,0.772656,12.25,27.37,14615
1,2.91667, ,93.65,195.94,8.03198,23.918714, ,0.117131,0.772656,12.25,27.37,14615
1,2.93333, ,93.65,195.94,8.031774,23.918684, ,0.117119,0.772657,12.23,27.37,14615
1,2.95, ,93.74,196.12,8.031749,23.918805, ,0.117117,0.772654,12.26,27.36,14615
1,2.96667, ,93.56,195.75,8.031967,23.918865, ,0.11713,0.772653,12.25,27.38,14614
1,2.98333, ,93.65,195.94,8.032106,23.918956, ,0.117139,0.772651,12.23,27.37,14613
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,93.74,196.12,8.031803,23.91882, ,0.117121,0.772654,12.2,27.36,14615
2,0.03333, ,93.65,195.94,8.030021,23.918668, ,0.117015,0.772658,12.22,27.37,14614
2,0.05, ,93.65,195.94,8.030063,23.918668, ,0.117018,0.772658,12.21,27.37,14614
2,0.06667, ,93.65,195.94,8.030089,23.918517, ,0.117019,0.772661,12.22,27.37,14615
2,0.08333, ,93.74,196.12,8.029723,23.918729, ,0.116998,0.772656,12.17,27.36,14613
2,0.1, ,93.74,196.12,8.029972,23.918759, ,0.117013,0.772655,12.18,27.36,14612
2,0.11667, ,93.65,195.94,8.029634,23.918532, ,0.116993,0.772661,12.2,27.37,14614
2,0.13333, ,93.74,196.13,8.029917,23.918714, ,0.117009,0.772656,12.19,27.36,14612
2,0.15, ,93.74,196.12,8.029899,23.918744, ,0.117008,0.772656,12.23,27.36,14613
2,0.16667, ,93.65,195.94,8.029346,23.91888, ,0.116976,0.772653,12.24,27.37,14615
2,0.18333, ,93.65,195.94,8.029487,23.918684, ,0.116984,0.772657,12.22,27.37,14611
2,0.2, ,93.74,196.12,8.029794,23.918926, ,0.117002,0.772651,12.19,27.36,14612
2,0.21667, ,93.65,195.94,8.029662,23.918759, ,0.116994,0.772655,12.17,27.37,14611
2,0.23333, ,93.65,195.94,8.029794,23.918971, ,0.117002,0.77265,12.18,27.37,14608
2,0.25, ,93.74,196.12,8.029629,23.919108, ,0.116993,0.772647,12.18,27.36,14610
2,0.26667, ,93.74,196.12,8.029702,23.919108, ,0.116997,0.772647,12.16,27.36,14609
2,0.28333, ,93.65,195.94,8.029792,23.919244, ,0.117002,0.772644,12.18,27.37,14608
2,0.3, ,93.74,196.12,8.030019,23.918926, ,0.117015,0.772651,12.21,27.36,14607
2,0.31667, ,93.74,196.12,8.030193,23.919138, ,0.117026,0.772646,12.16,27.36,14606
2,0.33333, ,93.74,196.12,8.029663,23.919335, ,0.116995,0.772642,12.18,27.36,14606
2,0.35, ,93.91,196.49,8.029615,23.91935, ,0.116992,0.772641,12.15,27.34,14607
2,0.36667, ,93.74,196.12,8.029611,23.919123, ,0.116992,0.772647,12.17,27.36,14604
2,0.38333, ,93.74,196.12,8.029675,23.919365, ,0.116995,0.772641,12.2,27.36,14607
2,0.4, ,93.83,196.31,8.029244,23.919441, ,0.11697,0.772639,12.18,27.35,14604
2,0.41667, ,93.74,196.12,8.029705,23.919411, ,0.116997,0.77264,12.22,27.36,14603
2,0.43333, ,93.83,196.31,8.029978,23.919502, ,0.117013,0.772638,12.23,27.35,14605
2,0.45, ,93.83,196.3,8.03006,23.919759, ,0.117018,0.772632,12.22,27.35,14600
2,0.46667, ,93.91,196.49,8.029879,23.919698, ,0.117008,0.772633,12.17,27.34,14600
2,0.48333, ,93.83,196.3,8.029837,23.919608, ,0.117005,0.772635,12.19,27.35,14602
2,0.5, ,93.91,196.49,8.029676,23.919956, ,0.116996,0.772627,12.18,27.34,14602
2,0.51667, ,93.91,196.49,8.030179,23.920108, ,0.117025,0.772624,12.17,27.34,14601
2,0.53333, ,93.82,196.3,8.030106,23.920047, ,0.117021,0.772625,12.21,27.35,14599
2,0.55, ,93.82,196.3,8.029672,23.920456, ,0.116996,0.772615,12.21,27.35,14597
2,0.56667, ,93.91,196.49,8.030183,23.92032, ,0.117026,0.772619,12.2,27.34,14597
2,0.58333, ,93.91,196.49,8.029843,23.920304, ,0.117006,0.772619,12.15,27.34,14598
2,0.6, ,93.82,196.3,8.029527,23.92038, ,0.116987,0.772617,12.17,27.35,14596
2,0.61667, ,93.91,196.48,8.030198,23.920698, ,0.117027,0.77261,12.16,27.34,14595
2,0.63333, ,93.91,196.48,8.029875,23.920835, ,0.117008,0.772606,12.16,27.34,14595
2,0.65, ,93.91,196.48,8.03015,23.920698, ,0.117024,0.77261,12.17,27.34,14595
2,0.66667, ,93.91,196.48,8.029595,23.920986, ,0.116992,0.772603,12.19,27.34,14593
2,0.68333, ,93.91,196.48,8.029472,23.921183, ,0.116984,0.772598,12.19,27.34,14593
2,0.7, ,94.09,196.85,8.029528,23.921077, ,0.116988,0.772601,12.15,27.32,14593
2,0.71667, ,93.91,196.48,8.029346,23.921001, ,0.116977,0.772602,12.17,27.34,14592
2,0.73333, ,93.91,196.48,8.029348,23.921486, ,0.116977,0.772591,12.15,27.34,14590
2,0.75, ,94.09,196.85,8.029809,23.921516, ,0.117004,0.77259,12.19,27.32,14590
2,0.76667, ,93.91,196.48,8.02988,23.921698, ,0.117009,0.772586,12.16,27.34,14590
2,0.78333, ,94,196.66,8.030008,23.921728, ,0.117016,0.772585,12.19,27.33,14589
2,0.8, ,94.18,197.03,8.029982,23.921865, ,0.117015,0.772582,12.2,27.31,14588
2,0.81667, ,94,196.66,8.029957,23.922016, ,0.117013,0.772578,12.19,27.33,14588
2,0.83333, ,94.09,196.84,8.030331,23.922168, ,0.117036,0.772575,12.17,27.32,14584
2,0.85, ,94,196.66,8.029712,23.922198, ,0.116999,0.772574,12.17,27.33,14586
2,0.86667, ,94,196.66,8.029673,23.922577, ,0.116997,0.772565,12.22,27.33,14583
2,0.88333, ,94.09,196.84,8.029878,23.922653, ,0.117009,0.772563,12.17,27.32,14584
2,0.9, ,93.91,196.47,8.029877,23.92288, ,0.117009,0.772558,12.18,27.34,14583
2,0.91667, ,94,196.65,8.029847,23.922804, ,0.117007,0.77256,12.16,27.33,14582
2,0.93333, ,94.09,196.84,8.030027,23.923031, ,0.117018,0.772555,12.21,27.32,14582
2,0.95, ,94.09,196.84,8.029972,23.923107, ,0.117015,0.772553,12.19,27.32,14582
2,0.96667, ,94.09,196.84,8.030237,23.923334, ,0.117031,0.772547,12.17,27.32,14581
2,0.98333, ,94.17,197.02,8.029927,23.923395, ,0.117012,0.772546,12.18,27.31,14579
2,1, ,94.08,196.83,8.029917,23.923865, ,0.117012,0.772535,12.17,27.32,14579
2,1.01667, ,94.09,196.84,8.030077,23.923577, ,0.117021,0.772542,12.17,27.32,14576
2,1.03333, ,94.17,197.02,8.029861,23.923971, ,0.117009,0.772532,12.17,27.31,14578
2,1.05, ,94.17,197.02,8.029549,23.924334, ,0.11699,0.772524,12.21,27.31,14575
2,1.06667, ,94.17,197.02,8.029675,23.92444, ,0.116998,0.772521,12.2,27.31,14574
2,1.08333, ,94.17,197.02,8.029311,23.924531, ,0.116976,0.772519,12.18,27.31,14574
2,1.1, ,94.08,196.83,8.029656,23.924546, ,0.116997,0.772519,12.15,27.32,14573
2,1.11667, ,94.08,196.83,8.029588,23.924698, ,0.116993,0.772515,12.18,27.32,14573
2,1.13333, ,94.26,197.2,8.030115,23.924819, ,0.117024,0.772512,12.15,27.3,14571
2,1.15, ,94.26,197.2,8.030101,23.925046, ,0.117023,0.772507,12.18,27.3,14571
2,1.16667, ,94.35,197.38,8.030153,23.925395, ,0.117027,0.772499,12.17,27.29,14570
2,1.18333, ,94.26,197.19,8.030103,23.925592, ,0.117024,0.772494,12.17,27.3,14570
2,1.2, ,94.17,197.01,8.030036,23.925546, ,0.11702,0.772495,12.16,27.31,14567
2,1.21667, ,94.17,197.01,8.030204,23.925864, ,0.11703,0.772488,12.16,27.31,14566
2,1.23333, ,94.35,197.38,8.029922,23.926152, ,0.117013,0.772481,12.18,27.29,14566
2,1.25, ,94.35,197.38,8.030174,23.92644, ,0.117028,0.772474,12.19,27.29,14565
2,1.26667, ,94.35,197.37,8.030107,23.926501, ,0.117024,0.772473,12.16,27.29,14563
2,1.28333, ,94.35,197.37,8.030113,23.926486, ,0.117025,0.772473,12.19,27.29,14564
2,1.3, ,94.35,197.37,8.030207,23.926955, ,0.117031,0.772462,12.18,27.29,14564
2,1.31667, ,94.35,197.37,8.030648,23.927107, ,0.117057,0.772458,12.22,27.29,14562
2,1.33333, ,94.35,197.37,8.030434,23.927289, ,0.117044,0.772454,12.22,27.29,14561
2,1.35, ,94.35,197.37,8.030226,23.927531, ,0.117032,0.772448,12.22,27.29,14561
2,1.36667, ,94.44,197.55,8.030213,23.927637, ,0.117031,0.772446,12.18,27.28,14561
2,1.38333, ,94.26,197.18,8.030086,23.927622, ,0.117024,0.772446,12.18,27.3,14557
2,1.4, ,94.35,197.36,8.029779,23.928061, ,0.117006,0.772436,12.18,27.29,14558
2,1.41667, ,94.43,197.55,8.02945,23.928167, ,0.116987,0.772433,12.17,27.28,14557
2,1.43333, ,94.34,197.36,8.029617,23.928501, ,0.116997,0.772425,12.19,27.29,14556
2,1.45, ,94.34,197.36,8.02955,23.928546, ,0.116993,0.772424,12.2,27.29,14552
