1,1.98333, ,87.29,180.72,8.01192,24.539055, ,0.116252,0.758118,12.58,28.02,13322
1,2, ,87.2,180.56,8.012133,24.53887, ,0.116264,0.758122,12.61,28.03,13322
1,2.01667, ,87.29,180.73,8.011746,24.538809, ,0.116241,0.758124,12.61,28.02,13321
1,2.03333, ,87.21,180.56,8.011633,24.538624, ,0.116234,0.758128,12.58,28.03,13322
1,2.05, ,87.12,180.39,8.011573,24.538594, ,0.116231,0.758129,12.59,28.04,13323
1,2.06667, ,87.21,180.56,8.011533,24.53824, ,0.116228,0.758137,12.6,28.03,13323
1,2.08333, ,87.29,180.73,8.01126,24.538317, ,0.116212,0.758135,12.59,28.02,13321
1,2.1, ,87.29,180.73,8.011571,24.538086, ,0.11623,0.75814,12.59,28.02,13323
1,2.11667, ,87.29,180.73,8.011868,24.53804, ,0.116248,0.758141,12.58,28.02,13324
1,2.13333, ,87.13,180.4,8.011668,24.538025, ,0.116236,0.758142,12.58,28.04,13325
1,2.15, ,87.29,180.73,8.011462,24.538071, ,0.116224,0.758141,12.6,28.02,13324
1,2.16667, ,87.21,180.57,8.012217,24.537518, ,0.116268,0.758154,12.59,28.03,13324
1,2.18333, ,87.13,180.4,8.01227,24.537764, ,0.116272,0.758148,12.59,28.04,13324
1,2.2, ,87.13,180.4,8.011823,24.537641, ,0.116245,0.758151,12.6,28.04,13326
1,2.21667, ,87.21,180.57,8.011916,24.537395, ,0.116251,0.758156,12.59,28.03,13327
1,2.23333, ,87.13,180.4,8.011729,24.537226, ,0.116239,0.75816,12.59,28.04,13326
1,2.25, ,87.05,180.23,8.011626,24.537272, ,0.116233,0.758159,12.59,28.05,13326
1,2.26667, ,87.05,180.23,8.011477,24.53701, ,0.116224,0.758165,12.58,28.05,13326
1,2.28333, ,87.21,180.57,8.011738,24.536887, ,0.11624,0.758168,12.58,28.03,13325
1,2.3, ,87.29,180.74,8.011713,24.536933, ,0.116238,0.758167,12.6,28.02,13327
1,2.31667, ,87.05,180.23,8.011902,24.536857, ,0.116249,0.758169,12.59,28.05,13325
1,2.33333, ,87.05,180.24,8.011934,24.536565, ,0.116251,0.758176,12.6,28.05,13328
1,2.35, ,87.13,180.4,8.011957,24.53681, ,0.116253,0.75817,12.6,28.04,13328
1,2.36667, ,87.13,180.4,8.011618,24.536749, ,0.116233,0.758171,12.59,28.04,13329
1,2.38333, ,87.13,180.4,8.011637,24.536718, ,0.116234,0.758172,12.58,28.04,13329
1,2.4, ,87.13,180.4,8.011595,24.53658, ,0.116231,0.758175,12.59,28.04,13328
1,2.41667, ,87.13,180.4,8.011706,24.536395, ,0.116238,0.75818,12.59,28.04,13329
1,2.43333, ,87.21,180.57,8.011183,24.536626, ,0.116207,0.758174,12.58,28.03,13328
1,2.45, ,87.13,180.4,8.011452,24.53638, ,0.116223,0.75818,12.6,28.04,13329
1,2.46667, ,87.21,180.57,8.011521,24.536088, ,0.116227,0.758187,12.6,28.03,13329
1,2.48333, ,87.13,180.41,8.011518,24.536365, ,0.116227,0.75818,12.6,28.04,13329
1,2.5, ,87.13,180.41,8.01124,24.536288, ,0.11621,0.758182,12.6,28.04,13330
1,2.51667, ,87.13,180.41,8.011248,24.536134, ,0.11621,0.758186,12.59,28.04,13329
1,2.53333, ,87.13,180.41,8.010795,24.535965, ,0.116184,0.75819,12.61,28.04,13330
1,2.55, ,87.13,180.41,8.010662,24.535934, ,0.116176,0.75819,12.6,28.04,13330
1,2.56667, ,87.13,180.41,8.010703,24.536119, ,0.116178,0.758186,12.59,28.04,13330
1,2.58333, ,87.05,180.24,8.010888,24.535658, ,0.116189,0.758197,12.59,28.05,13333
1,2.6, ,87.13,180.41,8.010289,24.535658, ,0.116154,0.758197,12.59,28.04,13332
1,2.61667, ,87.05,180.24,8.010354,24.535842, ,0.116158,0.758193,12.58,28.05,13331
1,2.63333, ,87.13,180.41,8.010029,24.535673, ,0.116138,0.758196,12.58,28.04,13333
1,2.65, ,87.13,180.41,8.009778,24.535904, ,0.116124,0.758191,12.58,28.04,13333
1,2.66667, ,87.13,180.41,8.009821,24.535888, ,0.116126,0.758191,12.6,28.04,13332
1,2.68333, ,87.13,180.41,8.010263,24.535827, ,0.116152,0.758193,12.59,28.04,13333
1,2.7, ,87.13,180.41,8.009864,24.535827, ,0.116129,0.758193,12.59,28.04,13334
1,2.71667, ,87.13,180.41,8.010035,24.535658, ,0.116139,0.758197,12.58,28.04,13336
1,2.73333, ,87.05,180.24,8.010099,24.535888, ,0.116143,0.758191,12.58,28.05,13333
1,2.75, ,87.05,180.24,8.010174,24.535719, ,0.116147,0.758195,12.6,28.05,13334
1,2.76667, ,87.05,180.24,8.010858,24.535688, ,0.116187,0.758196,12.59,28.05,13333
1,2.78333, ,87.13,180.41,8.010798,24.535658, ,0.116184,0.758197,12.61,28.04,13334
1,2.8, ,87.05,180.24,8.010882,24.53575, ,0.116189,0.758195,12.59,28.05,13334
1,2.81667, ,87.05,180.24,8.010007,24.536103, ,0.116137,0.758186,12.6,28.05,13335
1,2.83333, ,87.05,180.24,8.009458,24.535827, ,0.116105,0.758193,12.59,28.05,13334
1,2.85, ,86.97,180.07,8.009653,24.53575, ,0.116116,0.758195,12.6,28.06,13334
1,2.86667, ,87.13,180.41,8.009941,24.536073, ,0.116133,0.758187,12.58,28.04,13336
1,2.88333, ,87.05,180.24,8.009783,24.536134, ,0.116124,0.758186,12.59,28.05,13336
1,2.9, ,87.05,180.24,8.010117,24.536011, ,0.116144,0.758189,12.59,28.05,13337
1,2.91667, ,87.13,180.41,8.010406,24.536119, ,0.116161,0.758186,12.6,28.04,13338
1,2.93333, ,87.21,180.58,8.010319,24.535704, ,0.116155,0.758196,12.58,28.03,13338
1,2.95, ,87.13,180.41,8.009929,24.536027, ,0.116132,0.758188,12.59,28.04,13337
1,2.96667, ,86.97,180.07,8.009237,24.53618, ,0.116092,0.758185,12.59,28.06,13339
1,2.98333, ,87.13,180.41,8.00937,24.536211, ,0.1161,0.758184,12.58,28.04,13336
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,87.13,180.41,8.00971,24.536165, ,0.11612,0.758185,12.56,28.04,13340
2,0.01667, ,86.97,180.07,8.007481,24.536257, ,0.115988,0.758183,12.57,28.06,13338
2,0.03333, ,86.97,180.07,8.00756,24.536165, ,0.115993,0.758185,12.59,28.06,13338
2,0.05, ,87.05,180.24,8.007826,24.536211, ,0.116008,0.758184,12.53,28.05,13339
2,0.06667, ,87.13,180.4,8.007892,24.53638, ,0.116012,0.75818,12.5,28.04,13338
2,0.08333, ,87.05,180.24,8.007873,24.53638, ,0.116011,0.75818,12.53,28.05,13336
2,0.1, ,87.05,180.24,8.007701,24.536688, ,0.116001,0.758173,12.54,28.05,13339
2,0.11667, ,87.05,180.24,8.007296,24.536672, ,0.115977,0.758173,12.54,28.05,13337
2,0.13333, ,87.05,180.24,8.007446,24.536795, ,0.115986,0.75817,12.55,28.05,13336
2,0.15, ,86.96,180.07,8.007251,24.536995, ,0.115975,0.758166,12.54,28.06,13336
2,0.16667, ,86.97,180.07,8.008022,24.536734, ,0.11602,0.758172,12.52,28.06,13335
2,0.18333, ,87.05,180.23,8.006942,24.536933, ,0.115957,0.758167,12.5,28.05,13335
2,0.2, ,87.21,180.57,8.007462,24.537041, ,0.115987,0.758165,12.51,28.03,13335
2,0.21667, ,87.04,180.23,8.006829,24.537441, ,0.11595,0.758155,12.51,28.05,13334
2,0.23333, ,87.05,180.23,8.007163,24.537302, ,0.11597,0.758159,12.53,28.05,13334
2,0.25, ,87.04,180.23,8.007931,24.537456, ,0.116015,0.758155,12.53,28.05,13332
2,0.26667, ,87.21,180.57,8.007754,24.537594, ,0.116005,0.758152,12.55,28.03,13333
2,0.28333, ,87.21,180.57,8.007726,24.537395, ,0.116003,0.758156,12.49,28.03,13332
2,0.3, ,87.04,180.23,8.007305,24.537794, ,0.115978,0.758147,12.5,28.05,13331
2,0.31667, ,87.21,180.56,8.00714,24.537902, ,0.115969,0.758145,12.51,28.03,13332
2,0.33333, ,87.13,180.4,8.007334,24.537917, ,0.11598,0.758144,12.51,28.04,13332
2,0.35, ,87.13,180.4,8.006824,24.538025, ,0.11595,0.758142,12.52,28.04,13330
2,0.36667, ,87.21,180.56,8.006908,24.538117, ,0.115955,0.75814,12.52,28.03,13331
2,0.38333, ,87.21,180.56,8.006653,24.538255, ,0.11594,0.758136,12.52,28.03,13330
2,0.4, ,87.12,180.39,8.00696,24.538501, ,0.115958,0.758131,12.55,28.04,13328
2,0.41667, ,87.12,180.39,8.00704,24.538332, ,0.115963,0.758135,12.56,28.04,13326
2,0.43333, ,87.12,180.39,8.007782,24.538701, ,0.116007,0.758126,12.56,28.04,13325
2,0.45, ,87.2,180.56,8.007489,24.538947, ,0.11599,0.75812,12.53,28.03,13325
2,0.46667, ,87.2,180.56,8.00747,24.538978, ,0.115989,0.75812,12.55,28.03,13322
2,0.48333, ,87.2,180.56,8.00676,24.53927, ,0.115947,0.758113,12.53,28.03,13324
2,0.5, ,87.2,180.56,8.007213,24.539347, ,0.115974,0.758111,12.55,28.03,13324
2,0.51667, ,87.28,180.72,8.006957,24.539577, ,0.115959,0.758106,12.55,28.02,13323
2,0.53333, ,87.2,180.55,8.007648,24.539516, ,0.115999,0.758107,12.54,28.03,13322
2,0.55, ,87.28,180.72,8.007942,24.539839, ,0.116017,0.7581,12.54,28.02,13320
2,0.56667, ,87.28,180.72,8.007486,24.540023, ,0.11599,0.758095,12.5,28.02,13319
2,0.58333, ,87.28,180.72,8.007408,24.539931, ,0.115986,0.758097,12.51,28.02,13319
2,0.6, ,87.28,180.72,8.00723,24.540269, ,0.115975,0.75809,12.53,28.02,13319
2,0.61667, ,87.2,180.55,8.007441,24.540377, ,0.115988,0.758087,12.52,28.03,13316
2,0.63333, ,87.28,180.72,8.007819,24.540715, ,0.11601,0.758079,12.54,28.02,13314
2,0.65, ,87.28,180.71,8.007716,24.540823, ,0.116004,0.758077,12.54,28.02,13315
2,0.66667, ,87.28,180.72,8.007893,24.540561, ,0.116014,0.758083,12.54,28.02,13312
2,0.68333, ,87.36,180.88,8.00778,24.541038, ,0.116008,0.758072,12.52,28.01,13312
2,0.7, ,87.44,181.05,8.007166,24.541376, ,0.115972,0.758064,12.51,28,13311
2,0.71667, ,87.28,180.71,8.008092,24.541453, ,0.116027,0.758062,12.51,28.02,13310
2,0.73333, ,87.36,180.88,8.007169,24.541745, ,0.115972,0.758055,12.53,28.01,13309
2,0.75, ,87.36,180.88,8.007715,24.541637, ,0.116004,0.758058,12.54,28.01,13306
2,0.76667, ,87.61,181.38,8.007627,24.542068, ,0.115999,0.758048,12.51,27.98,13306
2,0.78333, ,87.44,181.04,8.007865,24.542483, ,0.116014,0.758038,12.51,28,13306
2,0.8, ,87.44,181.04,8.007478,24.542437, ,0.115991,0.758039,12.51,28,13302
2,0.81667, ,87.44,181.04,8.007597,24.542775, ,0.115998,0.758031,12.52,28,13301
2,0.83333, ,87.52,181.21,8.007852,24.542683, ,0.116013,0.758033,12.49,27.99,13300
2,0.85, ,87.44,181.04,8.008181,24.543159, ,0.116033,0.758022,12.54,28,13301
2,0.86667, ,87.44,181.04,8.007562,24.543298, ,0.115996,0.758019,12.51,28,13297
2,0.88333, ,87.52,181.2,8.007977,24.54359, ,0.116021,0.758012,12.52,27.99,13297
2,0.9, ,87.77,181.71,8.007267,24.543867, ,0.115979,0.758006,12.53,27.96,13296
2,0.91667, ,87.6,181.37,8.007592,24.544005, ,0.115998,0.758003,12.53,27.98,13293
2,0.93333, ,87.6,181.37,8.008092,24.544328, ,0.116028,0.757995,12.56,27.98,13293
2,0.95, ,87.69,181.54,8.008116,24.544359, ,0.11603,0.757994,12.57,27.97,13291
2,0.96667, ,87.6,181.36,8.007985,24.544881, ,0.116022,0.757982,12.51,27.98,13290
2,0.98333, ,87.68,181.53,8.008669,24.544897, ,0.116062,0.757982,12.53,27.97,13286
2,1, ,87.77,181.7,8.008201,24.545035, ,0.116035,0.757979,12.51,27.96,13286
2,1.01667, ,87.6,181.36,8.008028,24.545481, ,0.116025,0.757968,12.51,27.98,13284
2,1.03333, ,87.6,181.36,8.008154,24.545635, ,0.116032,0.757965,12.54,27.98,13285
2,1.05, ,87.68,181.53,8.007883,24.546219, ,0.116017,0.757951,12.56,27.97,13281
2,1.06667, ,87.76,181.69,8.008282,24.546265, ,0.11604,0.75795,12.55,27.96,13280
2,1.08333, ,87.85,181.86,8.008244,24.546434, ,0.116038,0.757946,12.53,27.95,13280
2,1.1, ,87.85,181.86,8.008327,24.546742, ,0.116043,0.757939,12.51,27.95,13276
2,1.11667, ,87.76,181.69,8.007921,24.546772, ,0.116019,0.757938,12.5,27.96,13276
2,1.13333, ,87.85,181.86,8.007925,24.546988, ,0.116019,0.757933,12.53,27.95,13273
2,1.15, ,87.93,182.03,8.008801,24.547203, ,0.116071,0.757928,12.51,27.94,13272
2,1.16667, ,87.84,181.86,8.008356,24.547526, ,0.116045,0.757921,12.53,27.95,13270
2,1.18333, ,88.01,182.19,8.008318,24.547803, ,0.116043,0.757914,12.56,27.93,13270
2,1.2, ,87.84,181.85,8.008277,24.548295, ,0.116041,0.757903,12.51,27.95,13267
2,1.21667, ,87.93,182.02,8.008108,24.548233, ,0.116031,0.757904,12.5,27.94,13266
2,1.23333, ,87.84,181.85,8.008559,24.548617, ,0.116058,0.757895,12.5,27.95,13265
2,1.25, ,88.01,182.19,8.008523,24.548648, ,0.116056,0.757895,12.52,27.93,13262
2,1.26667, ,88.01,182.19,8.008331,24.549109, ,0.116045,0.757884,12.53,27.93,13260
2,1.28333, ,88.01,182.18,8.008203,24.549232, ,0.116037,0.757881,12.51,27.93,13259
2,1.3, ,88.01,182.18,8.008387,24.549663, ,0.116048,0.757871,12.51,27.93,13258
2,1.31667, ,88.09,182.35,8.00818,24.549832, ,0.116036,0.757867,12.53,27.92,13255
2,1.33333, ,88.09,182.35,8.007864,24.550001, ,0.116017,0.757863,12.51,27.92,13253
2,1.35, ,88.09,182.35,8.007685,24.550401, ,0.116007,0.757854,12.51,27.92,13254
2,1.36667, ,88.09,182.35,8.008443,24.550278, ,0.116052,0.757857,12.54,27.92,13252
2,1.38333, ,88.17,182.52,8.008505,24.550801, ,0.116056,0.757845,12.51,27.91,13248
2,1.4, ,88.17,182.51,8.008563,24.551124, ,0.116059,0.757837,12.52,27.91,13247
2,1.41667, ,88.17,182.51,8.009046,24.551278, ,0.116088,0.757833,12.53,27.91,13245
2,1.43333, ,88.17,182.51,8.00842,24.551554, ,0.116051,0.757827,12.54,27.91,13243
